Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Castillo-Cortes, Miguel",57217210127,Web application to support the learning of programming through the graphic visualization of programs,"Jaimez-González, C.R.| Castillo-Cortes, M.",2.0,55510442000| 57217210127,2020.0,2020-01-01,International Journal of Emerging Technologies in Learning,15,6,33-49,-,ISSN-18688799,21100197967.0,Journal,Kassel University Press GmbH,English,1.3,19,2.6,26,0.454,29,0.53,15.0,7.0,0.47,8.54,47.0,48.0,0.0,0.0,"Jaimez-González, C.R., Castillo-Cortes, M. (2020).Web application to support the learning of programming through the graphic visualization of programs. International Journal of Emerging Technologies in Learning,15(6) 33-49",https://www.scopus.com/record/display.url?eid=2-s2.0-85086757381&origin=resultslist,10.3991/IJET.V15I06.12157,Article,Gold|Green,2-s2.0-85086757381,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,55510442000,57217210127,55510442000,-,Mexico,1.0,2200| 3304,General Engineering| Education,3| 2,Social Sciences & Management| Engineering & Technology,318,Education & Training,36| 41,Engineering| Education Studies,39,Education,3904,Specialist studies in education,-,Integration of Robotics and Computational Thinking in Education,877,85.415,Visualization Tools for Enhanced Computer Science Learning,10379,70.967,Defensible,UAM,1.0
