Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Alejandre-Zuniga, B. Y.",57190811418,"An alkaline one-pot reaction to synthesize luminescent Eu-BTC MOF nanorods, highly pure and water-insoluble, under room conditions","Medina-Velazquez, D.Y.| Alejandre-Zuniga, B.Y.| Loera-Serna, S.| Ortiz, E.M.| Morales-Ramirez, A.J.| Garfias-Garcia, E.| Garcia-Murillo, A.| Falcony, C.",8.0,57216786713| 57190811418| 55818896000| 7101865858| 57202562616| 56002745500| 6603403434| 7006061381,2016.0,2016-12-01,Journal of Nanoparticle Research,18,12,-,352,ISSN-13880764,28545.0,Journal,Springer Netherlands,English,0.6,55,3.8,18,0.496,36,1.55,53.0,40.0,0.7,9.95,14.0,38.0,0.0,0.0,"Medina-Velazquez, D.Y., Alejandre-Zuniga, B.Y., Loera-Serna, S. and 5 more (...) (2016).An alkaline one-pot reaction to synthesize luminescent Eu-BTC MOF nanorods, highly pure and water-insoluble, under room conditions. Journal of Nanoparticle Research,18(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84996868135&origin=resultslist,10.1007/s11051-016-3593-9,Article,,2-s2.0-84996868135,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505002| 505017| 505011,Academic| Government,3.0,60023193| 60019176| 60017323,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,57216786713,7006061381,57216786713,-,Mexico,1.0,1502| 1600| 2500| 2611| 3104| 3107,"Bioengineering| General Chemistry| General Materials Science| Modeling and Simulation| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,433| 431| 439| 409| 219,Materials Science| Mathematics| Physics & Astronomy| Chemistry| Engineering - Chemical,36| 37,Engineering| Physical Sciences,40| 51,Engineering| Physical Sciences,5104| 4018,Condensed matter physics| Nanotechnology,-,Metal-Organic Frameworks in Environmental Applications,99,98.496,Luminescent Metal Organic Frameworks for Sensing Applications,2306,99.628,Very Good,Nacional,3.0
