Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Angeles, Deyanira",57221196532,Production of hydrogen by ethanol steam reforming using Ni–Co-ex-hydrotalcite catalysts stabilized with tungsten oxides,"Contreras, J.L.| Figueroa, A.| Zeifert, B.| Salmones, J.| Fuentes, G.A.| Vázquez, T.| Angeles, D.| Nuño, L.",8.0,35351434800| 57221193186| 6603040319| 6701847616| 7006797776| 57193691780| 57221196532| 36010070700,2021.0,2021-02-03,International Journal of Hydrogen Energy,46,9,6474-6493,-,ISSN-03603199,26991.0,Journal,Elsevier Ltd,English,1.35,18,10,7,1.201,12,2.51,75.0,21.0,1.0,15.99,19.0,29.0,0.0,0.0,"Contreras, J.L., Figueroa, A., Zeifert, B. and 5 more (...) (2021).Production of hydrogen by ethanol steam reforming using Ni–Co-ex-hydrotalcite catalysts stabilized with tungsten oxides. International Journal of Hydrogen Energy,46(9) 6474-6493",https://www.scopus.com/record/display.url?eid=2-s2.0-85098511163&origin=resultslist,10.1016/j.ijhydene.2020.11.143,Article,,2-s2.0-85098511163,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60019176| 60006489| 60028381,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Universidad Autónoma Metropolitana -Unidad Iztapalapa,35351434800,36010070700,35351434800,-,Mexico,1.0,2102| 2103| 2105| 3104,"Energy Engineering and Power Technology| Fuel Technology| Renewable Energy, Sustainability and the Environment| Condensed Matter Physics",2| 4,Engineering & Technology| Natural Sciences,249| 439| 221,Engineering - Petroleum| Physics & Astronomy| Engineering - Electrical & Electronic,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,-,-,-,Catalytic Innovations for Hydrogen and Ammonia Production,90,99.084,Catalytic Advances in Hydrogen Production from Biomass,3899,98.454,Definitive,Nacional,2.0
