Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cota-Magaña, Ana Isabel",59005511500,Obesity Is Associated with Oxidative Stress Markers and Antioxidant Enzyme Activity in Mexican Children,"Cota-Magaña, A.I.| Vazquez-Moreno, M.| Rocha-Aguado, A.| Ángeles-Mejía, S.| Valladares-Salgado, A.| Díaz-Flores, M.| López-Díazguerrero, N.E.| Cruz, M.",8.0,59005511500| 57208421361| 59006327700| 38461010000| 56010137300| 6602485683| 8923921500| 56062841700,2024.0,2024-04-01,Antioxidants,13,4,-,457,ISSN-20763921,21100790818.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.49,13,12.4,6,1.484,6,0.95,11.0,14.0,2.18,6.42,10.0,12.0,0.0,0.0,"Cota-Magaña, A.I., Vazquez-Moreno, M., Rocha-Aguado, A. and 5 more (...) (2024).Obesity Is Associated with Oxidative Stress Markers and Antioxidant Enzyme Activity in Mexican Children. Antioxidants,13(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85191591943&origin=resultslist,10.3390/antiox13040457,Article,Gold|Green,2-s2.0-85191591943,-,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505031| 505017| 505006,Medical| Academic| Government,3.0,60008467| 60019221| 60014923| 60028381,Instituto Mexicano del Seguro Social| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,59005511500,56062841700,8923921500| 56062841700,-,Mexico,1.0,1106| 1303| 1307| 1308| 1312| 1314,Food Science| Biochemistry| Cell Biology| Clinical Biochemistry| Molecular Biology| Physiology,5,Life Sciences & Medicine,503| 502| 507,Anatomy & Physiology| Agriculture & Forestry| Biological Sciences,32,Life Sciences,32| 34| 31,Biomedical And Clinical Sciences| Chemical Sciences| Biological Sciences,3214| 3405| 3101| 3205| 3404,Pharmacology and pharmaceutical sciences| Organic chemistry| Biochemistry and cell biology| Medical biochemistry and metabolomics| Medicinal and biomolecular chemistry,SDG 3,Adipose Tissue Dynamics in Metabolic Health,409,77.044,Oxidative Stress and Body Weight Interactions,91149,77.877,Definitive,Nacional,3.0
