Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rojo Negrete, Iskra Alejandra",56609238600,A regional PECS node built from place-based social-ecological sustainability research in Latin America and the Caribbean,"Calderón-Contreras, R.| Balvanera, P.| Trimble, M.| Langle-Flores, A.| Jobbágy, E.| Maass Moreno, M.| Marcone, J.| Mazzeo, N.| Muñoz Anaya, M.M.| Ortiz-Rodríguez, I.A.| Perevochtchikova, M.| Avila-Foucat, S.| Bonilla-Moheno, M.| Beth Clark, L.| Equihua, M.| Ayala-Orozco, B.| Bueno, I.| Hensler, L.| Leyva Aguilera, J.C.| Martínez Ramos, M.| Merçon, J.| Mesa-Jurado, M.A.| Österblom, H.| Pacheco-Vega, R.| Pérez Alcántara, B.| Pérez-Maqueo, O.| Porter-Bolland, L.| Quijas, S.| Quiroz Rosas, L.E.| Rios Patron, E.| Rocha-Gordo, J.C.| Rojo Negrete, I.A.| Romero-Duque, L.P.| Rosell, J.A.| Scheffer, M.| Vázquez, L.-B.| Villada Canela, M.| Velázquez, M.",38.0,57192682636| 6602239231| 26028465200| 57194653568| 6701852277| 56756898200| 55734711900| 23567149200| 57381916700| 57189216989| 56000829100| 56000848700| 57204036656| 57381383200| 6602504341| 6504461599| 57203843350| 56520157600| 57218905816| 56013675200| 38362006500| 36662589300| 6505898338| 6506704289| 57381209700| 56000871200| 55937572000| 6503954796| 57192681441| 57205602446| 57382447100| 56609238600| 22981717100| 14020443600| 7004818551| 8203855500| 55916048200| 57382268400,2022.0,2022-01-01,Ecosystems and People,18,1,1-14,-,ISSN-26395908,21100897530.0,Journal,Taylor and Francis Ltd.,English,1.29,18,7,12,1.28,9,3.86,86.0,9.0,0.86,10.47,33.0,33.0,0.0,1.0,"Calderón-Contreras, R., Balvanera, P., Trimble, M. and 35 more (...) (2022).A regional PECS node built from place-based social-ecological sustainability research in Latin America and the Caribbean. Ecosystems and People,18(1) 1-14",https://www.scopus.com/record/display.url?eid=2-s2.0-85121572701&origin=resultslist,10.1080/26395916.2021.2000501,Article,Gold|Green,2-s2.0-85121572701,-,"University of Wisconsin-Madison| South American Institute for Resilience and Sustainability Studies| Instituto de Ecologia, A.C.| Universidad Nacional de San Luis| Universidad Autonoma del Estado de Mexico| Scuola Normale Superiore di Pisa| Universidad Michoacana de San Nicolas de Hidalgo| Universidad de Ciencias Aplicadas y Ambientales| Universidad Nacional Autónoma de México| Colegio de la Frontera Sur| Stockholm University| Royal Swedish Academy of Sciences| Consejo Nacional de Ciencia y Tecnologia Mexico| El Colegio de Mexico, A.C.| FLACSO México| Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Wageningen University & Research| Universidad de Guadalajara| Universidad Veracruzana",508359| 718892| 505034| 601010| 505051| 321021| 505022| 719410| 505023| 505030| 332014| 704797| 704696| 704101| 719171| 505046| 505017| 325017| 505019| 505056,Academic| Government,20.0,60014923| 60006046| 60172563| 60032442| 60159389| 60008943| 60002218| 123285757| 126723800| 60030674| 60005883| 60024712| 60032179| 60244516| 60174564| 60106980| 60004156| 60007909| 60276905| 60015438| 60094761| 60002281| 60032816| 113914358| 60276903| 60005618,"Universidad Autónoma Metropolitana| Instituto de Investigaciones en Ecosistemas y Sustentabilidad| UNAM Campus Morelia| Universidad Nacional Autónoma de México| South American Institute for Resilience and Sustainability Studies| Universidad de Guadalajara| Universidad Nacional de San Luis| Rutgers University| Eastern Regional University Centre (CURE)| Scuola Normale Superiore di Pisa| El Colegio de Mexico, A.C.| Instituto de Ecología, A.C.| University of Wisconsin-Madison| Stockholm Resilience Centre| Instituto de Ecología, UNAM| Universidad de Ciencias Aplicadas y Ambientales| Wageningen University & Research| Universidad Veracruzana| El Colegio de la Frontera Sur| El Colegio de la Frontera Sur| FLACSO México| Universidad Autónoma del Estado de México| Universidad Michoacana de San Nicolás de Hidalgo| Future Earth Secretariat| El Colegio de la Frontera Sur| Universidad Autónoma de Baja California",57192682636,57382268400,57192682636,-,Uruguay| Mexico| United States| Colombia| Italy| Netherlands| Sweden| Argentina,8.0,1105| 2303| 2308| 2309,"Ecology, Evolution, Behavior and Systematics| Ecology| Management, Monitoring, Policy and Law| Nature and Landscape Conservation",5| 4| 3,Life Sciences & Medicine| Natural Sciences| Social Sciences & Management,424| 502,Environmental Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,41,Environmental Sciences,4102| 4104,Ecological applications| Environmental management,-,Consumer Behavior and Climate Change Awareness,833,96.337,Art and Community Engagement in Sustainability,55760,55.828,Defensible,Internacional,12.0
