Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"GuzmÃin, Orlando",57225129193,Nucleation and growth of blue phase liquid crystals on chemically-patterned surfaces: A surface anchoring assisted blue phase correlation length,"Li, X.| Park, K.| GuzmÃin, O.| MartÃ-Nez-GonzÃilez, J.A.| Dolan, J.A.| De Pablo, J.J.| Nealey, P.F.",7.0,55971532900| 57196342729| 57225129193| 55368855600| 55985173800| 7103284570| 7006768833,2021.0,2021-07-01,Molecular Systems Design and Engineering,6,7,534-544,-,ISSN-20589689,21100853806.0,Journal,Royal Society of Chemistry,English,0.78,45,7.6,9,1.115,11,0.55,15.0,14.0,0.5,14.0,28.0,48.0,0.0,0.0,"Li, X., Park, K., GuzmÃin, O. and 4 more (...) (2021).Nucleation and growth of blue phase liquid crystals on chemically-patterned surfaces: A surface anchoring assisted blue phase correlation length. Molecular Systems Design and Engineering,6(7) 534-544",https://www.scopus.com/record/display.url?eid=2-s2.0-85109213350&origin=resultslist,10.1039/d1me00044f,Article,Green,2-s2.0-85109213350,-,University of North Texas| Samsung| University of Cambridge| Universidad Autónoma Metropolitana| United States Department of Energy| The University of Chicago| Argonne National Laboratory,508326| 209119| 315068| 505017| 508244| 508270| 715878,Government| Academic| Corporate,7.0,60279901| 60024438| 60029278| 60117853| 60003780| 60028381| 126534469| 60031101| 60028609,"UNT College of Engineering| University of North Texas| The University of Chicago| Pritzker School of Molecular Engineering| Samsung Electronics Co., Ltd.| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Facultad de Medicina UASLP| University of Cambridge| Argonne National Laboratory",55971532900,7006768833,55971532900,-,United Kingdom| South Korea| Mexico| United States,4.0,1501| 1508| 1601| 2102| 2204| 2209| 2505,Chemical Engineering (miscellaneous)| Process Chemistry and Technology| Chemistry (miscellaneous)| Energy Engineering and Power Technology| Biomedical Engineering| Industrial and Manufacturing Engineering| Materials Chemistry,4| 2,Natural Sciences| Engineering & Technology,433| 409| 221| 219| 249| 222| 507,Materials Science| Chemistry| Engineering - Electrical & Electronic| Engineering - Chemical| Engineering - Petroleum| Engineering - Mechanical| Biological Sciences,36| 37,Engineering| Physical Sciences,34,Chemical Sciences,3403,Macromolecular and materials chemistry,-,Liquid Crystal Innovations in Optical Applications,165,61.871,Chiral Blue Phase Liquid Crystals in Photonics,18061,81.994,Definitive,Internacional,1.0
