Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Becerril-García, Araceli",57218138119,Mechanism of the Hypoglycemic Activity and Hepatoprotective Effect of the Aqueous Extract of Cecropia obtusifolia Bertol,"Fortis-Barrera, M.D.L.Á.| Alarcón-Aguilar, F.J.| Becerril-García, A.| Flores-Sáenz, J.L.E.| Almanza-Pérez, J.C.| García-Lorenzana, M.| Lazzarini-Lechuga, R.C.| Román-Ramos, R.| Blancas-Flores, G.",9.0,57201729193| 55989721500| 57218138119| 6602480090| 56013541000| 15744964200| 56063896900| 55993670700| 56013707500,2020.0,2020-07-01,Journal of Medicinal Food,23,7,783-792,-,ISSN-1096620X,15970.0,Journal,Mary Ann Liebert Inc.,English,0.78,45,4.1,36,0.597,48,1.31,34.0,12.0,0.74,10.85,36.0,36.0,0.0,0.0,"Fortis-Barrera, M.D.L.Á., Alarcón-Aguilar, F.J., Becerril-García, A. and 6 more (...) (2020).Mechanism of the Hypoglycemic Activity and Hepatoprotective Effect of the Aqueous Extract of Cecropia obtusifolia Bertol. Journal of Medicinal Food,23(7) 783-792",https://www.scopus.com/record/display.url?eid=2-s2.0-85088027605&origin=resultslist,10.1089/jmf.2019.0126,Article,,2-s2.0-85088027605,31721634,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57201729193,56013707500,56013707500,-,Mexico,1.0,2701| 2916,Medicine (miscellaneous)| Nutrition and Dietetics,5,Life Sciences & Medicine,532| 534,Medicine| Nursing,34,Medical and Health,42| 32| 30,"Health Sciences| Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences",3006| 4208| 3210,"Food sciences| Traditional, complementary and integrative medicine| Nutrition and dietetics",SDG 3,Medicinal Plant Extracts for Pain Management,170,62.59,Cecropia Plant Extracts in Health Applications,52076,52.049,Defensible,UAM,1.0
