Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Velázquez-Reyes, Elihu",58908907000,Effect of Supplementation with Omega-3 Polyunsaturated Fatty Acids on Metabolic Modulators in Skeletal Muscle of Rats with an Obesogenic High-Fat Diet,"Chávez-Ortega, M.P.| Almanza-Pérez, J.C.| Sánchez-Muñoz, F.| Hong, E.| Velázquez-Reyes, E.| Romero-Nava, R.| Villafaña-Rauda, S.| Pérez-Ontiveros, A.| Blancas-Flores, G.| Huang, F.",10.0,58909213000| 56013541000| 56002771800| 7102538370| 58908907000| 56574400700| 57208035860| 58909054600| 56013707500| 56000772100,2024.0,2024-02-01,Pharmaceuticals,17,2,-,222,ISSN-14248247,17700156714.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.09,25,7.7,21,1.019,12,0.78,10.0,5.0,0.78,6.43,27.0,36.0,0.0,0.0,"Chávez-Ortega, M.P., Almanza-Pérez, J.C., Sánchez-Muñoz, F. and 7 more (...) (2024).Effect of Supplementation with Omega-3 Polyunsaturated Fatty Acids on Metabolic Modulators in Skeletal Muscle of Rats with an Obesogenic High-Fat Diet. Pharmaceuticals,17(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85186119763&origin=resultslist,10.3390/ph17020222,Article,Gold|Green,2-s2.0-85186119763,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez| Instituto Politécnico Nacional| Instituto Nacional de Cardiologia Ignacio Chavez,505002| 505017| 505033| 505011| 505008,Medical| Government| Academic,5.0,60028381| 60000328| 60010748| 60019176| 60017323,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital Infantil de México Federico Gómez| Instituto Nacional de Cardiologia Ignacio Chavez| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,58909213000,56000772100,56013707500| 56000772100,-,Mexico,1.0,1313| 3002| 3003,Molecular Medicine| Drug Discovery| Pharmaceutical Science,5,Life Sciences & Medicine,537| 532,Pharmacy & Pharmacology| Medicine,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Omega-3 Fatty Acids in Health and Disease,775,54.218,Omega-3 Fatty Acids and Insulin Resistance Effects,29675,77.193,Definitive,Nacional,5.0
