Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ventura Escudero, Luis Carlos",58081371700,POETICS AND EDITORIAL ORDER OF THE ROMANCES OF LORENZO DE SEPULVEDA,"Escudero, L.C.V.",1.0,58081371700,2023.0,2023-07-01,Nueva Revista de Filologia Hispanica,71,2,557-584,-,ISSN-01850121,5700190690.0,Journal,"Colegio de Mexico, A.C., Departamento de Publicaciones",Spanish,1.57,10,0.4,55,0.129,65,0.14,2.0,1.0,0.24,4.11,65.0,64.0,0.0,0.0,"Escudero, L.C.V. (2023).POETICS AND EDITORIAL ORDER OF THE ROMANCES OF LORENZO DE SEPULVEDA. Nueva Revista de Filologia Hispanica,71(2) 557-584",https://www.scopus.com/record/display.url?eid=2-s2.0-85167587192&origin=resultslist,10.24201/nrfh.v71i2.3870,Article,Gold|Green,2-s2.0-85167587192,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,58081371700,58081371700,Mexico,1.0,1203| 3310,Language and Linguistics| Linguistics and Language,1,Arts & Humanities,130,Linguistics,33,Arts and Humanities,47,"Language, Communication And Culture",4704| 4703,Linguistics| Language studies,-,Cultural Intersections in Spanish Literature and Art,1523,0.262,Cultural Significance of Spanish Ballads and Romances,55828,41.176,Defensible,Personal,1.0
