Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Izaguirre, Penelope Marcela Fernández",57487650300,"The phoenix, the basilisk and the dragon: The transcendence of fabulous animalia and their symbolism in emblem books","Izaguirre, P.M.F.",1.0,57487650300,2022.0,2022-01-01,Janus. Estudios Sobre El Siglo De Oro,-,11,44-80,-,ISSN-22547290,21101091674.0,Journal,SIELAE-Universidade da Coruna,Spanish,0.37,73,0.3,41,0.108,58,0.66,7.0,1.0,0.72,1.39,70.0,39.0,0.0,0.0,"Izaguirre, P.M.F. (2022).The phoenix, the basilisk and the dragon: The transcendence of fabulous animalia and their symbolism in emblem books. Janus. Estudios Sobre El Siglo De Oro,(11) 44-80",https://www.scopus.com/record/display.url?eid=2-s2.0-85126329110&origin=resultslist,10.51472/JESO20221102,Article,Gold|Green,2-s2.0-85126329110,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60032442,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,-,-,57487650300,57487650300,Mexico,1.0,1201| 1208,Arts and Humanities (miscellaneous)| Literature and Literary Theory,1,Arts & Humanities,123,English Language & Literature,33,Arts and Humanities,-,-,-,-,-,"Colonialism, Democracy, and Religious Dynamics in Asia",1514,1.635,Emblematic Expressions in Baroque Spain,39146,9.537,Definitive,Personal,2.0
