Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Vásquez-González, Benjamín",57193811358,Faraday wave patterns on a square cell network,"Peña-Polo, F.| Vargas, C.A.| Vásquez-González, B.| Medina, A.| Trujillo, L.| Klapp, J.| Sigalotti, L.D.G.",7.0,36521549500| 57208733493| 57193811358| 7202723616| 57191282251| 6603340707| 7004334826,2017.0,2017-05-01,Experiments in Fluids,58,5,-,47,ISSN-07234864,20327.0,Journal,Springer Verlag,English,1.58,10,4.5,8,1.281,4,1.08,27.0,5.0,0.21,9.62,54.0,63.0,0.0,0.0,"Peña-Polo, F., Vargas, C.A., Vásquez-González, B. and 4 more (...) (2017).Faraday wave patterns on a square cell network. Experiments in Fluids,58(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85016770704&origin=resultslist,10.1007/s00348-016-2294-6,Article,,2-s2.0-85016770704,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares| Instituto Politécnico Nacional| Instituto Venezolano de Investigaciones Científicas,505002| 505017| 505039| 505011| 607001,Academic| Government,5.0,60045954| 60007866| 60017323| 60023193| 60019176| 60010532,"Instituto Venezolano de Investigaciones Cientificas, Centro de Fisica| Instituto Venezolano de Investigaciones Científicas| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional| Instituto Nacional de Investigaciones Nucleares",36521549500,7004334826,7004334826,-,Mexico| Venezuela,2.0,1507| 2206| 2211| 3100,Fluid Flow and Transfer Processes| Computational Mechanics| Mechanics of Materials| General Physics and Astronomy,4| 2,Natural Sciences| Engineering & Technology,249| 219| 222| 439| 433,Engineering - Petroleum| Engineering - Chemical| Engineering - Mechanical| Physics & Astronomy| Materials Science,37| 36,Physical Sciences| Engineering,40,Engineering,-,-,-,Atomization and Combustion Dynamics,632,50.164,Dynamics of Surface Waves in Fluid Systems,24393,70.983,Definitive,Internacional,4.0
