Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Bernal, Manuel",57218290395,Fourier analysis with generalized integration,"Arredondo, J.H.| Bernal, M.| Morales, M.G.",3.0,7005418652| 57218290395| 57203030975,2020.0,2020-07-01,Mathematics,8,7,-,1199,ISSN-22277390,21100830702.0,Journal,MDPI AG,English,1.26,20,2.2,20,0.495,42,0.97,13.0,6.0,0.23,4.32,50.0,63.0,0.0,0.0,"Arredondo, J.H., Bernal, M., Morales, M.G. (2020).Fourier analysis with generalized integration. Mathematics,8(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85088646144&origin=resultslist,10.3390/math8071199,Article,Gold|Green,2-s2.0-85088646144,-,Universidad Autónoma Metropolitana| Masaryk University,505017| 308006,Academic,2.0,60028381| 60029543,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Masaryk University,7005418652,57203030975,57203030975,-,Mexico| Czech Republic,2.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,-,-,-,Functional Equations in Normed Spaces,1204,8.764,Generalized Integrals and Differential Equations in Banach Spaces,12991,62.245,Very Good,Internacional,1.0
