Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Granados, Aimer",57224779686,Variations on the metaphor of the “Sick Continent”. The case of César Zumeta: “Iron fortifies. Let us arm ourselves”,"Granados, A.",1.0,57224779686,2023.0,2023-09-01,Revista de Historia de America,2023-,166,191-211,-,ISSN-00348325,21101338470.0,Journal,Pan-American Institute of Geography and History,Spanish,-,-,-,-,-,-,0.0,0.0,0.0,0.0,1.19,77.0,77.0,0.0,0.0,"Granados, A. (2023).Variations on the metaphor of the “Sick Continent”. The case of César Zumeta: “Iron fortifies. Let us arm ourselves”. Revista de Historia de America,2023-(166) 191-211",https://www.scopus.com/record/display.url?eid=2-s2.0-105018474094&origin=resultslist,10.35424/rha.166.2023.4624,Article,Gold|Green,2-s2.0-105018474094,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,-,-,57224779686,57224779686,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,-,-,-,-,-,National Identity and Minority Rights in Europe,1399,6.344,National Identity and Ethnic Dynamics in Modern Nations,2198,82.677,Other,Personal,1.0
