Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"López-Valdez, Mariela Lizbeth",57550773100,"Diferenciación morfométrica de los géneros Poblana, Chirostoma y Menidia (Osteichthyes: Atherinopsidae)","López-Valdez, M.L.| Espinosa-Pérez, H.S.| Ibáñez, A.L.",3.0,57550773100| 6507965155| 56013853600,2021.0,2021-01-01,Hidrobiologica,31,2,153-162,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,English,0.27,80,0.5,86,0.142,86,0.36,9.0,0.0,0.0,9.82,82.0,79.0,0.0,0.0,"López-Valdez, M.L., Espinosa-Pérez, H.S., Ibáñez, A.L. (2021).Diferenciación morfométrica de los géneros Poblana, Chirostoma y Menidia (Osteichthyes: Atherinopsidae). Hidrobiologica,31(2) 153-162",https://www.scopus.com/record/display.url?eid=2-s2.0-85127040820&origin=resultslist,10.24275/uam/izt/dcbs/hidro/2021v31n2/Lopez,Article,Gold,2-s2.0-85127040820,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60028381| 60032442,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57550773100,56013853600,56013853600,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,416| 502| 424| 450,Earth & Marine Sciences| Agriculture & Forestry| Environmental Sciences| Geology,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3005| 3108| 3103,Fisheries sciences| Plant biology| Ecology,-,Genetic Diversity and Evolutionary Insights Across Species,10,80.706,Genetic Divergence and Conservation of Mexican Freshwater Fishes,41532,49.317,Definitive,Nacional,2.0
