Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Lomelin, Rafael Alonso Galvez",57220593381,In vitro release performance of metformin hydrochloride formulations using the flow-through cell method,"Medina-López, J.R.| Morales, F.I.M.| Lomelin, R.A.G.| Segura, J.C.R.| Hurtado, M.",5.0,57210447424| 57220593802| 57220593381| 55939935300| 7006878205,2020.0,2020-11-01,International Journal of Applied Pharmaceutics,12,6,76-82,-,ISSN-09757058,19900192174.0,Journal,Innovare Academics Sciences Pvt. Ltd,English,0.67,52,1.3,38,0.238,58,0.88,19.0,0.0,0.0,9.57,83.0,78.0,0.0,0.0,"Medina-López, J.R., Morales, F.I.M., Lomelin, R.A.G. and 2 more (...) (2020).In vitro release performance of metformin hydrochloride formulations using the flow-through cell method. International Journal of Applied Pharmaceutics,12(6) 76-82",https://www.scopus.com/record/display.url?eid=2-s2.0-85097410280&origin=resultslist,10.22159/ijap.2020v12i6.39230,Article,Gold,2-s2.0-85097410280,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,57210447424,7006878205,57210447424,-,Mexico,1.0,3001,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous)",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,4208| 3203| 3214,"Traditional, complementary and integrative medicine| Dentistry| Pharmacology and pharmaceutical sciences",SDG 3,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Dissolution Testing Methods for Pharmaceutical Products,20996,69.94,Definitive,UAM,1.0
