Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez, M. Natali",57205297012,Conditioned inhibition: Historical critiques and controversies in the light of recent advances,"Sosa, R.| Ramírez, M.N.",2.0,37102655300| 57205297012,2019.0,2019-01-01,Journal of Experimental Psychology: Animal Learning and Cognition,45,1,17-42,-,ISSN-23298456,21100370881.0,Journal,American Psychological Association Inc.,English,1.09,26,3.7,27,0.847,26,2.29,169.0,33.0,1.94,8.76,15.0,14.0,0.0,0.0,"Sosa, R., Ramírez, M.N. (2019).Conditioned inhibition: Historical critiques and controversies in the light of recent advances. Journal of Experimental Psychology: Animal Learning and Cognition,45(1) 17-42",https://www.scopus.com/record/display.url?eid=2-s2.0-85059475175&origin=resultslist,10.1037/xan0000193,Article,,2-s2.0-85059475175,30604993,Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA),505017| 702731,Academic,2.0,60011923| 60014923,Universidad Iberoamericana| Universidad Autónoma Metropolitana,37102655300,57205297012,37102655300,-,Mexico,1.0,1105| 3205,"Ecology, Evolution, Behavior and Systematics| Experimental and Cognitive Psychology",5,Life Sciences & Medicine,541| 502,Psychology| Agriculture & Forestry,32| 39,Life Sciences| Psychology,52,Psychology,5202| 5204,Biological psychology| Cognitive and computational psychology,-,Gambling Behavior and Decision-Making Dynamics,967,33.878,Associative Learning Mechanisms in Classical Conditioning,2428,78.8,Definitive,Nacional,2.0
