Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Torner-Aguilar, Carlos Alejandro",6504248829,Mexneurin is a novel precursor of peptides in the central nervous system of rodents,"Matus-Ortega, M.E.| Leff Gelman, P.| Calva-Nieves, J.C.| Flores-Zamora, A.| Salazar-Juárez, A.| Torner-Aguilar, C.-A.| Gamba, G.| De Los Heros, P.| Peng, B.| Pintar, J.E.| Gompf, H.S.| Allen, C.N.| Antón-Palma, B.",13.0,6701793268| 56652271600| 57194422333| 57194196374| 55993690000| 6504248829| 7102989434| 7801586250| 7102872947| 7006437781| 6507867231| 14059612100| 51560991900,2017.0,2017-06-01,FEBS Letters,591,12,1627-1636,-,ISSN-00145793,17481.0,Journal,Wiley Blackwell,English,0.86,37,9.3,7,1.991,8,0.34,13.0,5.0,0.23,12.79,54.0,61.0,1.0,0.0,"Matus-Ortega, M.E., Leff Gelman, P., Calva-Nieves, J.C. and 10 more (...) (2017).Mexneurin is a novel precursor of peptides in the central nervous system of rodents. FEBS Letters,591(12) 1627-1636",https://www.scopus.com/record/display.url?eid=2-s2.0-85028244415&origin=resultslist,10.1002/1873-3468.12679,Article,Bronze,2-s2.0-85028244415,28504339,"Instituto Nacional de Psiquiatria Ramon de la Fuente| Instituto Nacional de Perinatologia| Universidad Autónoma Metropolitana| Rutgers - The State University of New Jersey, New Brunswick| Oregon Health and Science University| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran",505042| 704697| 505017| 508201| 508183| 505023| 505009,Government| Academic,7.0,60001818| 60033487| 60010210| 60032442| 60009149| 60022869| 60105315| 60016733,"Instituto Nacional de Psiquiatría Ramon de la Fuente| Instituto Nacional de Perinatologia| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Nacional Autónoma de México, Facultad de Medicina| Rutgers Health| Oregon Health & Science University",6701793268,51560991900,6701793268,-,Mexico| United States,2.0,1303| 1304| 1307| 1311| 1312| 1315,Biochemistry| Biophysics| Cell Biology| Genetics| Molecular Biology| Structural Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31,Biological Sciences,3101,Biochemistry and cell biology,SDG 3,Opioid Receptor Dynamics in Pain Management,884,18.574,Opioid Peptide Analogues and Receptor Dynamics,12889,69.202,Very Good,Internacional,5.0
