Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Miranda-Nuñez, Jhovan Eduardo",57224781787,GLUT4 translocation in C2C12 myoblasts and primary mouse hepatocytes by an antihyperglycemic flavone from Tillandsia usneoides,"Miranda-Nuñez, J.E.| Zamilpa-Alvarez, A.| Fortis-Barrera, A.| Alarcon-Aguilar, F.J.| Loza-Rodriguez, H.| Gomez-Quiroz, L.E.| Salas-Silva, S.| Flores-Cruz, M.| Zavala-Sanchez, M.A.| Blancas-Flores, G.",10.0,57224781787| 55995895500| 37461408700| 55989721500| 55892600700| 56000734700| 57205326890| 6507403501| 55644775600| 56013707500,2021.0,2021-08-01,Phytomedicine,89,-,-,153622,ISSN-09447113,17067.0,Journal,Elsevier GmbH,English,1.53,13,9.6,2,0.981,4,1.12,22.0,11.0,0.9,9.96,34.0,32.0,0.0,0.0,"Miranda-Nuñez, J.E., Zamilpa-Alvarez, A., Fortis-Barrera, A. and 7 more (...) (2021).GLUT4 translocation in C2C12 myoblasts and primary mouse hepatocytes by an antihyperglycemic flavone from Tillandsia usneoides. Phytomedicine,89",https://www.scopus.com/record/display.url?eid=2-s2.0-85108255506&origin=resultslist,10.1016/j.phymed.2021.153622,Article,,2-s2.0-85108255506,34161895,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Academic| Government,2.0,60028381| 60008467| 60010210,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana Unidad Xochimilco,57224781787,56013707500,56013707500,-,Mexico,1.0,1313| 2707| 3002| 3003| 3004,Molecular Medicine| Complementary and Alternative Medicine| Drug Discovery| Pharmaceutical Science| Pharmacology,5,Life Sciences & Medicine,532| 537,Medicine| Pharmacy & Pharmacology,32| 34,Life Sciences| Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,4208| 3214,"Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences",SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Antioxidant Capacity of Plant Extracts and Compounds,75690,51.007,Defensible,Nacional,2.0
