Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"de la O Gasca, Martha",57741519500,"Nitrogen Doping of Graphite Oxide with 2,3-Diaminomaleonitrile: A Study of the Structural, Morphological, and Electrochemical Behavior","Chavez-Esquivel, G.| Cervantes-Cuevas, H.| de la O Gasca, M.| Acosta, D.",4.0,55773546500| 57741364900| 57741519500| 35583720400,2022.0,2022-10-01,Physica Status Solidi (B) Basic Research,259,10,-,2100634,ISSN-03701972,29140.0,Journal,John Wiley and Sons Inc,English,0.59,57,3.3,52,0.401,54,1.17,23.0,5.0,0.4,12.62,46.0,55.0,0.0,0.0,"Chavez-Esquivel, G., Cervantes-Cuevas, H., de la O Gasca, M. and 1 more (...) (2022).Nitrogen Doping of Graphite Oxide with 2,3-Diaminomaleonitrile: A Study of the Structural, Morphological, and Electrochemical Behavior. Physica Status Solidi (B) Basic Research,259(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85131949099&origin=resultslist,10.1002/pssb.202100634,Article,Bronze,2-s2.0-85131949099,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60032442,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México,55773546500,35583720400,55773546500,-,Mexico,1.0,2504| 3104,"Electronic, Optical and Magnetic Materials| Condensed Matter Physics",4,Natural Sciences,439| 433,Physics & Astronomy| Materials Science,37| 36,Physical Sciences| Engineering,40| 51,Engineering| Physical Sciences,5104| 4018,Condensed matter physics| Nanotechnology,-,Graphene-Based Nanocomposites for Enhanced Properties,653,93.46,Graphene Nanocomposites and Their Multifaceted Applications,66,99.466,Very Good,Nacional,2.0
