Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pelayo, Z. C.",57211023435,Phenological stages and fruit development in the mexican plum ecotype 'cuernavaquenã' (spondias purpurea l.),"Alvarez-Vargas, J.E.| Alia-Tejacal, I.| Chavez-Franco, S.H.| Colinas-León, M.T.| Rivera-Cabrera, F.| Nieto-Angel, D.| Cruz, L.A.| Pérez, L.A.A.| Pelayo, Z.C.",9.0,55873487600| 16425139500| 6507062606| 55989767100| 15846930100| 55989663600| 57211023470| 56352549900| 57211023435,2019.0,2019-01-01,Fruits,74,4,194-200,-,ISSN-02481294,144783.0,Journal,International Society for Horticultural Science,English,0.76,47,1.6,45,0.264,61,0.94,31.0,4.0,0.0,8.93,57.0,75.0,0.0,0.0,"Alvarez-Vargas, J.E., Alia-Tejacal, I., Chavez-Franco, S.H. and 6 more (...) (2019).Phenological stages and fruit development in the mexican plum ecotype 'cuernavaquenã' (spondias purpurea l.). Fruits,74(4) 194-200",https://www.scopus.com/record/display.url?eid=2-s2.0-85072272356&origin=resultslist,10.17660/th2019/74.4.6,Article,,2-s2.0-85072272356,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Autonoma Chapingo,505016| 505017| 505003| 505047,Academic,4.0,60033065| 60025626| 60010597| 60028381,Colegio De Postgraduados Campus Montecillo| Universidad Autónoma del Estado de Morelos| Universidad Autónoma Chapingo| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55873487600,57211023435,16425139500,-,Mexico,1.0,1102| 1106| 1108,Agronomy and Crop Science| Food Science| Horticulture,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3008,Horticultural production,-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Nutritional and Technological Potential of Spondias Fruits,58995,39.832,Definitive,Nacional,4.0
