Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Monroy-Dosta, Maria del Carmen",42862021200,"Variation of the bacterial composition of biofloc and the intestine of Nile tilapia Oreochromis niloticus, cultivated using biofloc technology, supplied different feed rations","Pérez-Fuentes, J.A.| Pérez-Rostro, C.I.| Hernández-Vergara, M.P.| Monroy-Dosta, M.D.C.",4.0,57190050931| 56616125700| 6505875874| 42862021200,2018.0,2018-11-01,Aquaculture Research,49,11,3658-3668,-,ISSN-1355557X,29427.0,Journal,Blackwell Publishing Ltd,English,0.91,36,2.7,41,0.646,40,1.58,48.0,60.0,2.08,8.17,8.0,12.0,0.0,0.0,"Pérez-Fuentes, J.A., Pérez-Rostro, C.I., Hernández-Vergara, M.P. and 1 more (...) (2018).Variation of the bacterial composition of biofloc and the intestine of Nile tilapia Oreochromis niloticus, cultivated using biofloc technology, supplied different feed rations. Aquaculture Research,49(11) 3658-3668",https://www.scopus.com/record/display.url?eid=2-s2.0-85053467864&origin=resultslist,10.1111/are.13834,Article,Bronze,2-s2.0-85053467864,-,Universidad Autónoma Metropolitana| Instituto Tecnológico de Veracruz,505017| 714291,Academic,2.0,60026100| 60010210,Instituto Tecnológico de Veracruz| Universidad Autónoma Metropolitana Unidad Xochimilco,57190050931,42862021200,56616125700,-,Mexico,1.0,1104,Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3005,Fisheries sciences,SDG 3| SDG 14,Physiological Responses of Aquatic Species to Environmental Changes,1049,48.594,Biofloc Systems in Sustainable Shrimp Production,7204,96.809,Definitive,Nacional,2.0
"Monroy-Dosta, Maria del Carmen",42862021200,Rearing of Nile tilapia (Oreochromis niloticus) juveniles in a biofloc system employing periods of feed deprivation,"Correa, A.D.S.| Pinho, S.M.| Molinari, D.| Pereira, K.D.R.| Gutiérrez, S.M.| Monroy-Dosta, M.D.C.| Emerenciano, M.G.C.",7.0,57211746673| 57147138400| 57193892181| 57195398318| 57211759846| 42862021200| 22834447200,2020.0,2020-04-02,Journal of Applied Aquaculture,32,2,139-156,-,ISSN-10454438,13512.0,Journal,Taylor and Francis Inc.,English,0.61,56,2,50,0.359,59,0.95,22.0,27.0,1.64,9.74,18.0,16.0,0.0,0.0,"Correa, A.D.S., Pinho, S.M., Molinari, D. and 4 more (...) (2020).Rearing of Nile tilapia (Oreochromis niloticus) juveniles in a biofloc system employing periods of feed deprivation. Journal of Applied Aquaculture,32(2) 139-156",https://www.scopus.com/record/display.url?eid=2-s2.0-85074936320&origin=resultslist,10.1080/10454438.2019.1679319,Article,Green,2-s2.0-85074936320,-,Universidad Autónoma Metropolitana| Universidade do Estado de Santa Catarina| CSIRO| Universidade Estadual Paulista Júlio de Mesquita Filho,505017| 602078| 201005| 602018,Academic| Government,4.0,60024094| 60006028| 60010210| 113355933| 60029470,"Universidade do Estado de Santa Catarina| Universidade Estadual Paulista ""Júlio de Mesquita Filho""| Universidad Autónoma Metropolitana Unidad Xochimilco| Programa de Pós-graduação em Zootecnia| Commonwealth Scientific and Industrial Research Organisation",57211746673,22834447200,22834447200,-,Mexico| Australia| Brazil,3.0,1104| 2303,Aquatic Science| Ecology,4| 5,Natural Sciences| Life Sciences & Medicine,502| 424,Agriculture & Forestry| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3005,Fisheries sciences,-,Physiological Responses of Aquatic Species to Environmental Changes,1049,48.594,Biofloc Systems in Sustainable Shrimp Production,7204,96.809,Definitive,Internacional,1.0
"Monroy-Dosta, Maria del Carmen",42862021200,Antibacterial activity of Lemna minor extracts against Pseudomonas fluorescens and safety evaluation in a zebrafish model,"González-Renteria, M.| del Carmen Monroy-Dosta, M.| Guzmán-García, X.| Hernández-Calderas, I.| Ramos-Lopez, Y.M.A.",5.0,57219323908| 42862021200| 56000890600| 57217163328| 35759391500,2020.0,2020-12-01,Saudi Journal of Biological Sciences,27,12,3465-3473,-,ISSN-1319562X,19400158383.0,Journal,Elsevier B.V.,English,1.81,8,5.3,10,0.71,18,1.34,31.0,18.0,0.75,8.0,26.0,35.0,0.0,0.0,"González-Renteria, M., del Carmen Monroy-Dosta, M., Guzmán-García, X. and 2 more (...) (2020).Antibacterial activity of Lemna minor extracts against Pseudomonas fluorescens and safety evaluation in a zebrafish model. Saudi Journal of Biological Sciences,27(12) 3465-3473",https://www.scopus.com/record/display.url?eid=2-s2.0-85092219257&origin=resultslist,10.1016/j.sjbs.2020.09.043,Article,Hybrid gold|Green,2-s2.0-85092219257,-,Universidad Autónoma Metropolitana| Universidad Autonoma Queretaro,505017| 505048,Academic,2.0,60014923| 60010210| 60028381| 60020052,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Querétaro,57219323908,35759391500,57219323908,-,Mexico,1.0,1100,General Agricultural and Biological Sciences,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,-,-,SDG 14,Neuroscience Insights into Visual and Auditory Systems,778,36.625,Zebrafish as a Model for Developmental Toxicity,19639,94.698,Defensible,Nacional,2.0
"Monroy-Dosta, Maria del Carmen",42862021200,Effect of the probiotic Lactococcus lactis on the microbial composition in the water and the gut of freshwater prawn (Macrobrachium rosenbergii) cultivate in biofloc,"Cienfuegos-Martínez, K.| Monroy-Dosta, M.D.C.| Hamdan-Partida, A.| Hernández-Vergara, M.P.| Aguirre-Garrido, J.F.| Bustos-Martínez, J.",6.0,57219559937| 42862021200| 36008464400| 6505875874| 55258660100| 7003387773,2022.0,2022-08-01,Aquaculture Research,53,11,3877-3889,-,ISSN-1355557X,29427.0,Journal,John Wiley and Sons Inc,English,0.79,43,3.5,44,0.552,37,1.42,31.0,18.0,1.9,8.95,18.0,14.0,0.0,0.0,"Cienfuegos-Martínez, K., Monroy-Dosta, M.D.C., Hamdan-Partida, A. and 3 more (...) (2022).Effect of the probiotic Lactococcus lactis on the microbial composition in the water and the gut of freshwater prawn (Macrobrachium rosenbergii) cultivate in biofloc. Aquaculture Research,53(11) 3877-3889",https://www.scopus.com/record/display.url?eid=2-s2.0-85130467562&origin=resultslist,10.1111/are.15889,Article,,2-s2.0-85130467562,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210| 127276682,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Tecnológico de Boca del Rio,57219559937,7003387773,42862021200,-,Mexico,1.0,1104,Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3005,Fisheries sciences,SDG 14,Physiological Responses of Aquatic Species to Environmental Changes,1049,48.594,Biofloc Systems in Sustainable Shrimp Production,7204,96.809,Definitive,UAM,1.0
"Monroy-Dosta, Maria del Carmen",42862021200,Population growth and protein and energy content of proales similis (Rotifera: Monogononta) reared at different salinities,"Reyes, J.C.R.| López Monteón, C.J.| Urreta, H.C.| Monroy Dosta, M.C.| Rodríguez Montes de Oca, G.A.",5.0,55377220700| 57194322984| 6507996039| 42862021200| 57211922825,2017.0,2017-01-01,Turkish Journal of Fisheries and Aquatic Sciences,17,4,767-775,-,ISSN-13032712,19200157113.0,Journal,Central Fisheries Research Inst,English,0.65,52,0.9,68,0.277,64,1.15,32.0,11.0,0.67,5.95,40.0,39.0,0.0,0.0,"Reyes, J.C.R., López Monteón, C.J., Urreta, H.C. and 2 more (...) (2017).Population growth and protein and energy content of proales similis (Rotifera: Monogononta) reared at different salinities. Turkish Journal of Fisheries and Aquatic Sciences,17(4) 767-775",https://www.scopus.com/record/display.url?eid=2-s2.0-85019767443&origin=resultslist,10.4194/1303-2712-v17_4_12,Article,Bronze,2-s2.0-85019767443,-,Universidad Autónoma Metropolitana| Universidad Autonoma de Sinaloa| Instituto Tecnológico de Tepic,505017| 704857| 718005,Academic,3.0,60012676| 60093865| 60010210,Universidad Autónoma de Sinaloa| Instituto Tecnológico de Tepic| Universidad Autónoma Metropolitana Unidad Xochimilco,55377220700,57211922825,57211922825,-,Mexico,1.0,1103| 1104,Animal Science and Zoology| Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3005,Fisheries sciences,-,Nutrient Dynamics and Toxicity in Aquatic Ecosystems,1039,19.882,Diversity and Resilience of Rotifera Species,7848,77.772,Definitive,Nacional,3.0
"Monroy-Dosta, Maria del Carmen",42862021200,"Biofloc technology and cockroach (Nauphoeta cinerea) insect meal-based diet for Nile tilapia: Zootechnical performance, proximate composition and bacterial profile","Tubin, J.S.B.| Gutiérrez, S.M.| Monroy-Dosta, M.D.C.| Khanjani, M.H.| Emerenciano, M.G.C.",5.0,55929989700| 57211759846| 42862021200| 57144097700| 22834447200,2023.0,2023-07-01,Annals of Animal Science,23,3,877-886,-,ISSN-16423402,12700154705.0,Journal,Sciendo,English,0.59,55,4,8,0.397,39,5.24,77.0,11.0,2.26,4.86,21.0,11.0,0.0,0.0,"Tubin, J.S.B., Gutiérrez, S.M., Monroy-Dosta, M.D.C. and 2 more (...) (2023).Biofloc technology and cockroach (Nauphoeta cinerea) insect meal-based diet for Nile tilapia: Zootechnical performance, proximate composition and bacterial profile. Annals of Animal Science,23(3) 877-886",https://www.scopus.com/record/display.url?eid=2-s2.0-85161717256&origin=resultslist,10.2478/aoas-2023-0047,Article,Gold|Green,2-s2.0-85161717256,-,Universidad Autónoma Metropolitana| Universidade do Estado de Santa Catarina| University of Jiroft| CSIRO,505017| 602078| 714738| 201005,Academic| Government,4.0,60024094| 123321845| 60014923| 60111127| 60029470,Universidade do Estado de Santa Catarina| Nutrition Laboratory of Aquatic Organisms (LANOA/UDESC)| Universidad Autónoma Metropolitana| University of Jiroft| Commonwealth Scientific and Industrial Research Organisation,55929989700,22834447200,22834447200,-,Mexico| Australia| Brazil| Iran,4.0,1103| 3403| 3404,Animal Science and Zoology| Food Animals| Small Animals,5,Life Sciences & Medicine,502| 546,Agriculture & Forestry| Veterinary Science,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3109| 3009,Zoology| Veterinary sciences,SDG 14,Physiological Responses of Aquatic Species to Environmental Changes,1049,48.594,Biofloc Systems in Sustainable Shrimp Production,7204,96.809,Definitive,Internacional,1.0
"Monroy-Dosta, Maria del Carmen",42862021200,Use of silver nanoparticles to control Vibrio fluvialis in cultured angelfish Pterophyllum scalare,"Meneses-Márquez, J.C.| Hamdan-Partida, A.| Del Carmen Monroy-Dosta, M.| Castro-Mejía, J.| Faustino-Vega, A.| Soria-Castro, E.| Bustos-Martínez, J.",7.0,57212143824| 36008464400| 42862021200| 8682163600| 35086056200| 24399905300| 7003387773,2019.0,2019-01-01,Diseases of Aquatic Organisms,137,1,65-72,-,ISSN-01775103,19679.0,Journal,Inter-Research,English,0.86,40,2.7,39,0.566,43,1.42,26.0,7.0,0.47,8.48,47.0,49.0,0.0,0.0,"Meneses-Márquez, J.C., Hamdan-Partida, A., Del Carmen Monroy-Dosta, M. and 4 more (...) (2019).Use of silver nanoparticles to control Vibrio fluvialis in cultured angelfish Pterophyllum scalare. Diseases of Aquatic Organisms,137(1) 65-72",https://www.scopus.com/record/display.url?eid=2-s2.0-85075988311&origin=resultslist,10.3354/dao03423,Article,,2-s2.0-85075988311,31802743,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,704696| 505017| 505008,Government| Academic,3.0,60010210| 60027998| 60010748,"Universidad Autónoma Metropolitana Unidad Xochimilco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Instituto Nacional de Cardiologia Ignacio Chavez",57212143824,7003387773,36008464400,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",-,-,SDG 14,Properties and Applications of Silver Nanoparticles,302,97.319,Antimicrobial Properties and Toxicity of Silver Nanoparticles,644,99.373,Defensible,Nacional,3.0
"Monroy-Dosta, Maria del Carmen",42862021200,The potential use of the euryhaline rotifer Proales similis for larval rearing of the freshwater pike silverside Chirostoma estor estor,"Rebolledo, U.A.| Sarma, N.| Rodríguez-Montes de Oca, G.A.| del Carmen Monroy-Dosta, M.| Tello-Ballinas, J.A.| Sarma, S.S.S.| Román-Reyes, J.C.",7.0,57220933302| 57219161895| 57211922825| 42862021200| 6504566485| 7102934467| 55377220700,2021.0,2021-03-15,Aquaculture,534,-,-,736246,ISSN-00448486,29419.0,Journal,Elsevier B.V.,English,1.49,14,6.4,8,0.981,10,2.23,47.0,6.0,0.44,9.13,47.0,51.0,0.0,0.0,"Rebolledo, U.A., Sarma, N., Rodríguez-Montes de Oca, G.A. and 4 more (...) (2021).The potential use of the euryhaline rotifer Proales similis for larval rearing of the freshwater pike silverside Chirostoma estor estor. Aquaculture,534",https://www.scopus.com/record/display.url?eid=2-s2.0-85097896265&origin=resultslist,10.1016/j.aquaculture.2020.736246,Article,,2-s2.0-85097896265,-,Universidad Autónoma Metropolitana| Universidad Autonoma de Sinaloa| Universidad Nacional Autónoma de México,505017| 704857| 505023,Academic,3.0,60012676| 60032442| 60005058| 60010210| 125552230,Universidad Autónoma de Sinaloa| Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Iztacala| Universidad Autónoma Metropolitana Unidad Xochimilco| Centro Regional de Investigación Acuícola Pesquera-Pátzcuaro,57220933302,55377220700,55377220700,-,Mexico,1.0,1104,Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3005| 3009| 3109,Fisheries sciences| Veterinary sciences| Zoology,SDG 14| SDG 15,Nutrient Dynamics and Toxicity in Aquatic Ecosystems,1039,19.882,Diversity and Resilience of Rotifera Species,7848,77.772,Very Good,Nacional,3.0
"Monroy-Dosta, Maria del Carmen",42862021200,Evaluation of the Insecticidal Potential of Heterotheca inuloides Acetonic and Methanolic Extracts against Spodoptera frugiperda and Their Ecotoxicological Effect on Poecilia reticulata,"Hernández-Caracheo, K.| Guerrero-López, L.| Rodríguez-Sánchez, B.| Rodríguez-Núñez, E.| Rodríguez-Chávez, J.L.| Delgado-Lamas, G.| Campos-Guillén, J.| Amaro-Reyes, A.| Monroy-Dosta, M.D.C.| Zavala-Gómez, C.E.| Chaparro-Sánchez, R.| Rodríguez-Morales, J.A.| Pérez-Moreno, V.| Ramos-López, M.A.",14.0,58676027600| 58676404600| 58675661300| 57925649200| 56184423500| 57579459300| 56569532900| 36636729800| 42862021200| 57191041140| 56355123500| 56672898200| 55203053300| 35759391500,2023.0,2023-10-01,Plants,12,20,-,3555,ISSN-22237747,21100788294.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.19,19,6.5,14,0.795,19,0.5,8.0,4.0,0.49,8.25,43.0,49.0,0.0,0.0,"Hernández-Caracheo, K., Guerrero-López, L., Rodríguez-Sánchez, B. and 11 more (...) (2023).Evaluation of the Insecticidal Potential of Heterotheca inuloides Acetonic and Methanolic Extracts against Spodoptera frugiperda and Their Ecotoxicological Effect on Poecilia reticulata. Plants,12(20) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85175477634&origin=resultslist,10.3390/plants12203555,Article,Gold|Green,2-s2.0-85175477634,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro,505017| 505023| 505048,Academic,3.0,60020052| 130396547| 60032442| 60010210,Universidad Autónoma de Querétaro| Ceickor University Center| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco,58676027600,35759391500,35759391500,-,Mexico,1.0,1105| 1110| 2303,"Ecology, Evolution, Behavior and Systematics| Plant Science| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,424| 502,Environmental Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",-,-,-,Cannabis Effects on Health and Regulation,607,79.202,Therapeutic Potential of β-Caryophyllene in Disease Management,71641,80.411,Definitive,Nacional,3.0
"Monroy-Dosta, Maria del Carmen",42862021200,Evaluation of growth development and pigmentation of Heros severus cultured in a biofloc system with enriched pigment diets,"Castro-Castellón, A.E.| Monroy-Dosta, M.C.| Castro-Mejía, J.| Castro-Mejía, G.| López-García, E.| Martínez-Meingüer, A.M.",6.0,58243706300| 42862021200| 8682163600| 8682163300| 57219561594| 58244354500,2023.0,2023-01-01,Latin American Journal of Aquatic Research,51,1,88-97,-,ISSN-0718560X,12400154701.0,Journal,Escuela de Ciencias del Mar,English,0.52,61,1.7,64,0.279,66,0.78,13.0,4.0,0.53,7.49,43.0,47.0,0.0,1.0,"Castro-Castellón, A.E., Monroy-Dosta, M.C., Castro-Mejía, J. and 3 more (...) (2023).Evaluation of growth development and pigmentation of Heros severus cultured in a biofloc system with enriched pigment diets. Latin American Journal of Aquatic Research,51(1) 88-97",https://www.scopus.com/record/display.url?eid=2-s2.0-85158922360&origin=resultslist,10.3856/vol51-issue1-fulltext-2935,Article,Gold|Green,2-s2.0-85158922360,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,58243706300,58244354500,42862021200,-,Mexico,1.0,1104| 1910,Aquatic Science| Oceanography,4| 5,Natural Sciences| Life Sciences & Medicine,450| 502| 416,Geology| Agriculture & Forestry| Earth & Marine Sciences,32| 37,Life Sciences| Physical Sciences,37,Earth Sciences,3708,Oceanography,SDG 14,Carotenoid Dynamics in Nutrition and Health,1002,62.525,Astaxanthin and Carotenoid Effects on Aquatic Growth,18842,86.223,Definitive,UAM,1.0
