Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pérez-Hernández, Julio",57362103900,Ramification in quartic cyclic number fields k generated by x4 + px2 + p,"Pérez-Hernández, J.| Pineda-Ruelas, M.",2.0,57362103900| 24776785700,2021.0,2021-01-01,Mathematica Bohemica,146,4,471-481,-,ISSN-08627959,19900192004.0,Journal,Institute of Mathematics of the Czech Academy of Sciences,English,0.81,43,1.1,59,0.281,70,1.11,11.0,0.0,0.0,4.46,82.0,79.0,0.0,0.0,"Pérez-Hernández, J., Pineda-Ruelas, M. (2021).Ramification in quartic cyclic number fields k generated by x4 + px2 + p. Mathematica Bohemica,146(4) 471-481",https://www.scopus.com/record/display.url?eid=2-s2.0-85120540338&origin=resultslist,10.21136/MB.2021.0131-19,Article,Gold|Green,2-s2.0-85120540338,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57362103900,24776785700,-,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4904,Pure mathematics,-,Elliptic Curves and Polynomial Solutions in Number Theory,1023,9.549,Galois Groups and Polynomial Extensions in Number Fields,20601,62.252,Definitive,UAM,1.0
