Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Olvera-Prado, E. R.",57211075317,Contribution of the wind and Loop Current eddies to the circulation in the western Gulf of Mexico,"Olvera-Prado, E.R.| Morey, S.L.| Chassignet, E.P.",3.0,57211075317| 7006221567| 7003310695,2024.0,2024-01-01,Frontiers in Marine Science,11,-,-,1185849,ISSN-22967745,21100790929.0,Journal,Frontiers Media SA,English,0.99,31,5.8,14,0.931,12,0.89,13.0,2.0,0.36,5.6,45.0,54.0,0.0,0.0,"Olvera-Prado, E.R., Morey, S.L., Chassignet, E.P. (2024).Contribution of the wind and Loop Current eddies to the circulation in the western Gulf of Mexico. Frontiers in Marine Science,11",https://www.scopus.com/record/display.url?eid=2-s2.0-85186229195&origin=resultslist,10.3389/fmars.2024.1185849,Article,Gold|Green,2-s2.0-85186229195,-,Universidad Autónoma Metropolitana| Florida A&M University| Universidad Nacional Autónoma de México| Florida State University,505017| 508061| 505023| 508065,Academic,4.0,60028381| 60032442| 60002092| 60027428,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Florida State University| Florida Agricultural and Mechanical University,57211075317,7003310695,57211075317,-,Mexico| United States,2.0,1104| 1910| 2212| 2301| 2306| 2312,Aquatic Science| Oceanography| Ocean Engineering| Environmental Science (miscellaneous)| Global and Planetary Change| Water Science and Technology,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,249| 416| 247| 451| 424| 450| 502,Engineering - Petroleum| Earth & Marine Sciences| Engineering - Mineral & Mining| Geophysics| Environmental Sciences| Geology| Agriculture & Forestry,36| 37| 32,Engineering| Physical Sciences| Life Sciences,31| 37,Biological Sciences| Earth Sciences,3103| 3705| 3708,Ecology| Geology| Oceanography,-,Climate Variability and Tropical Cyclone Dynamics,14,91.956,Ocean Dynamics and Environmental Interactions in the Gulf of Mexico,15675,75.946,Definitive,Internacional,2.0
