Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Quiroz-Ibarra, Ana",57217085698,Community adaptive capacity in Peri-urban natural protected areas: A case study near Mexico City,"Quiroz-Ibarra, A.| Torres-Lima, P.| Conway-Gómez, K.",3.0,57217085698| 15823091300| 23476547700,2020.0,2020-06-01,Sustainability (Switzerland),12,11,-,4416,ISSN-20711050,21100240100.0,Journal,MDPI,English,1.24,21,3.9,16,0.612,25,1.58,69.0,7.0,0.14,14.21,47.0,70.0,0.0,0.0,"Quiroz-Ibarra, A., Torres-Lima, P., Conway-Gómez, K. (2020).Community adaptive capacity in Peri-urban natural protected areas: A case study near Mexico City. Sustainability (Switzerland),12(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85086112160&origin=resultslist,10.3390/su12114416,Article,Gold|Green,2-s2.0-85086112160,-,Universidad Autónoma Metropolitana| California State Polytechnic University Pomona,505017| 508023,Academic,2.0,60014923| 60005565,"Universidad Autónoma Metropolitana| California State Polytechnic University, Pomona",57217085698,23476547700,23476547700,-,Mexico| United States,2.0,1701| 1705| 1708| 2102| 2105| 2215| 2301| 2308| 3305,"Computer Science (miscellaneous)| Computer Networks and Communications| Hardware and Architecture| Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Building and Construction| Environmental Science (miscellaneous)| Management, Monitoring, Policy and Law| Geography, Planning and Development",2| 3,Engineering & Technology| Social Sciences & Management,212| 249| 424| 221| 106| 425| 220,Computer Science & Information Systems| Engineering - Petroleum| Environmental Sciences| Engineering - Electrical & Electronic| Architecture| Geography| Engineering - Civil & Structural,36| 38| 37| 40,Engineering| Computer Science| Physical Sciences| Social Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 8| SDG 11| SDG 12| SDG 15| SDG 16,Integrating Community Forestry and Environmental Governance,1065,47.809,Social Networks in Natural Resource Governance,22052,92.089,Very Good,Internacional,1.0
