Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pérez-Estrada, Paulina",57220930951,"Effects of a glycogenic additive on intake, daily gain, and blood metabolites in weaned horses","Morones, E.| Pérez-Estrada, P.| Mendoza-Martínez, G.| Hernández-García, A.| Martínez-García, A.",5.0,57193433052| 57220930951| 7006056546| 57220932849| 57219340115,2020.0,2020-01-01,Revista de la Facultad de Ciencias Agrarias,52,2,389-394,-,ISSN-03704661,19600161819.0,Journal,Universidad Nacional de Cuyo,English,0.86,40,1.3,63,0.283,60,0.1,3.0,0.0,0.0,10.1,83.0,78.0,0.0,0.0,"Morones, E., Pérez-Estrada, P., Mendoza-Martínez, G. and 2 more (...) (2020).Effects of a glycogenic additive on intake, daily gain, and blood metabolites in weaned horses. Revista de la Facultad de Ciencias Agrarias,52(2) 389-394",https://www.scopus.com/record/display.url?eid=2-s2.0-85097880511&origin=resultslist,-,Article,,2-s2.0-85097880511,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,125552606| 60010210| 60002281,Secretaría de Seguridad Ciudadana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma del Estado de México,57193433052,57219340115,57219340115,-,Mexico,1.0,1102| 1110,Agronomy and Crop Science| Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3109| 3004| 3008,Zoology| Crop and pasture production| Horticultural production,-,Alcohol Consumption and Its Health Implications,1268,15.631,Propylene Glycol Toxicity and Clinical Implications,68492,37.024,Defensible,Nacional,2.0
