Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ortega, Alberto",55257042100,STRA6 Polymorphisms Are Associated With EGFR Mutations in Locally-Advanced and Metastatic Non-Small Cell Lung Cancer Patients,"Muñiz-Hernández, S.| Velázquez-Fernández, J.B.| Díaz-Chávez, J.| Mondragón-Fonseca, O.| Mayén-Lobo, Y.| Ortega, A.| López-López, M.| Arrieta, O.",8.0,25722194100| 57201730531| 23569516700| 57220587097| 57220583691| 55257042100| 55539164700| 55993736100,2020.0,2020-11-24,Frontiers in Oncology,10,-,-,579561,ISSN-2234943X,21100275443.0,Journal,Frontiers Media SA,English,1.24,21,3.9,52,1.834,18,0.29,9.0,10.0,0.46,15.1,40.0,49.0,0.0,0.0,"Muñiz-Hernández, S., Velázquez-Fernández, J.B., Díaz-Chávez, J. and 5 more (...) (2020).STRA6 Polymorphisms Are Associated With EGFR Mutations in Locally-Advanced and Metastatic Non-Small Cell Lung Cancer Patients. Frontiers in Oncology,10",https://www.scopus.com/record/display.url?eid=2-s2.0-85097414242&origin=resultslist,10.3389/fonc.2020.579561,Article,Gold|Green,2-s2.0-85097414242,-,CIATEJ Guadalajara| Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico,703030| 704696| 505017| 505036,Academic| Government,4.0,60019825| 60069653| 60010210,"Instituto Nacional de Cancerologia, México| Centro de Investigación y Asistencia en Tecnologia y Diseño del Estado de Jalisco| Universidad Autónoma Metropolitana Unidad Xochimilco",25722194100,55993736100,25722194100| 55993736100,-,Mexico,1.0,1306| 2730,Cancer Research| Oncology,5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,34,Medical and Health,32,Biomedical And Clinical Sciences,3202| 3211,Clinical sciences| Oncology and carcinogenesis,SDG 3,Adipose Tissue Dynamics in Metabolic Health,409,77.044,Retinol Binding Protein 4 and Insulin Resistance,19062,73.546,Very Good,Nacional,4.0
