Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Osorto-Nuñez, Marco Herminio",58487906400,"Assessment of water quality using multivariate analysis in estuaries of the Gulf of Fonseca, Honduras","Osorto-Nuñez, M.H.| Rodríguez, D.M.| Rodríguez, V.M.",3.0,58487906400| 58488035200| 58487487800,2023.0,2023-01-01,Boletin de Investigaciones Marinas y Costeras,52,1,65-92,-,ISSN-01229761,26787.0,Journal,INVEMAR,English| Spanish,0.25,82,0.7,85,0.154,86,3.79,63.0,2.0,0.28,7.19,56.0,61.0,0.0,0.0,"Osorto-Nuñez, M.H., Rodríguez, D.M., Rodríguez, V.M. (2023).Assessment of water quality using multivariate analysis in estuaries of the Gulf of Fonseca, Honduras. Boletin de Investigaciones Marinas y Costeras,52(1) 65-92",https://www.scopus.com/record/display.url?eid=2-s2.0-85164782132&origin=resultslist,10.25268/bimc.invemar.2023.52.1.1181,Article,Gold,2-s2.0-85164782132,-,Universidad Autónoma Metropolitana| National Autonomous University of Honduras,505017| 702928,Academic,2.0,60014923| 129958413| 60072883,Universidad Autónoma Metropolitana| Laboratorio de Patología Acuática y Calidad de Agua Dr. Gabino Zúñiga| Universidad Nacional Autónoma de Honduras,58487906400,58487487800,58487906400,-,Mexico| Honduras,2.0,1103| 1104| 1910| 2312,Animal Science and Zoology| Aquatic Science| Oceanography| Water Science and Technology,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,424| 502| 450| 416,Environmental Sciences| Agriculture & Forestry| Geology| Earth & Marine Sciences,37| 32,Physical Sciences| Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3005| 3103| 3109,Fisheries sciences| Ecology| Zoology,SDG 6| SDG 14,Groundwater Quality and Resource Management Insights,379,89.797,Multivariate Techniques for Water Quality Assessment,7332,94.172,Definitive,Internacional,1.0
