Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Aragón-Martínez, María Del Consuelo",58563268000,"Traditional Management of Maize in the Sierra Sur, Oaxaca, Maintains Moderate Levels of Genetic Diversity and Low Population Differentiation Among Landraces","Aragón-Martínez, M.C.| Serrato-Díaz, A.| Rocha-Munive, M.G.| Ramírez-Corona, F.| Vargas-Mendoza, C.F.| Rendón-Aguilar, B.",6.0,58563268000| 8644467300| 57212148823| 23091900600| 56941903200| 55999026900,2023.0,2023-09-01,Economic Botany,77,3,282-304,-,ISSN-00130001,17995.0,Journal,Springer,English,1,27,4.1,21,0.395,36,0.41,7.0,2.0,0.24,8.48,56.0,64.0,0.0,0.0,"Aragón-Martínez, M.C., Serrato-Díaz, A., Rocha-Munive, M.G. and 3 more (...) (2023).Traditional Management of Maize in the Sierra Sur, Oaxaca, Maintains Moderate Levels of Genetic Diversity and Low Population Differentiation Among Landraces. Economic Botany,77(3) 282-304",https://www.scopus.com/record/display.url?eid=2-s2.0-85169803053&origin=resultslist,10.1007/s12231-023-09580-z,Article,Hybrid gold,2-s2.0-85169803053,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60028381| 60014923| 60032442| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Politécnico Nacional,58563268000,55999026900,55999026900,-,Mexico,1.0,1108| 1110,Horticulture| Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3108,Plant biology,SDG 2,Ethnopharmacology and Biodiversity in Traditional Medicine,1406,35.775,Conservation and Utilization of Crop Landraces,7146,81.888,Definitive,Nacional,3.0
