Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Camacho, María Esther Irigoyen",57224356542,Dental caries experience and its impact on quality of life in Latin American and Caribbean countries,"Paiva, S.M.| Abreu-Placeres, N.| Camacho, M.E.I.| Frias, A.C.| Tello, G.| Perazzo, M.F.| Pucca-Júnior, G.A.",7.0,12770103300| 57194346090| 57224356542| 14008191000| 55622769200| 57131107100| 56054260000,2021.0,2021-01-01,Brazilian Oral Research,35,-,1-15,-,ISSN-18068324,52142.0,Journal,Sociedade Brasileira de Hematologia e Hemoterapia,English,1.32,18,4.1,28,0.736,18,4.14,92.0,25.0,3.35,6.86,16.0,6.0,0.0,0.0,"Paiva, S.M., Abreu-Placeres, N., Camacho, M.E.I. and 4 more (...) (2021).Dental caries experience and its impact on quality of life in Latin American and Caribbean countries. Brazilian Oral Research,351-15",https://www.scopus.com/record/display.url?eid=2-s2.0-85107458363&origin=resultslist,10.1590/1807-3107BOR-2021.VOL35.0052,Article,Gold|Green,2-s2.0-85107458363,34076076,"Universidad Iberoamericana, Santo Domingo| Universidad Norbert Wiener| Universidad Autónoma Metropolitana| Universidade de Brasília| Universidade Federal de Minas Gerais| Universidade de São Paulo",720717| 720714| 505017| 602012| 602027| 602049,Academic,6.0,60030074| 60111133| 60014923| 60008088| 60112059| 60024989,Universidade Federal de Minas Gerais| Universidad Iberoamericana| Universidad Autónoma Metropolitana| Universidade de São Paulo| Universidad Norbert Wiener| Universidade de Brasília,12770103300,56054260000,12770103300,-,Mexico| Peru| Dominican Republic| Brazil,4.0,3500,General Dentistry,5,Life Sciences & Medicine,514,Dentistry,34,Medical and Health,32| 40| 42,Biomedical And Clinical Sciences| Engineering| Health Sciences,3203| 4003| 4206,Dentistry| Biomedical engineering| Public health,-,Fluoride and Oral Health in Children,293,70.634,Fluoride and Remineralization in Dental Caries Management,2519,94.207,Defensible,Internacional,1.0
