Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pérez-Bravo, Gerardo",57984036300,Catalytic Pyrolysis Process to Produce Styrene from Waste Expanded Polystyrene Using a Semi-Batch Rotary Reactor,"Pérez-Bravo, G.| Contreras-Larios, J.L.| Rodríguez, J.F.| Zeifert-Soares, B.| Angeles-Beltrán, D.| López-Medina, R.| Vázquez-Rodríguez, T.| Salmones-Blasquez, J.",8.0,57984036300| 57192927181| 57983331200| 57983331300| 15049353600| 35322846400| 57983797400| 57982627000,2022.0,2022-11-01,Sustainability (Switzerland),14,22,-,14914,ISSN-20711050,21100240100.0,Journal,MDPI,English,1.19,22,5.8,13,0.664,25,0.95,30.0,4.0,0.14,14.17,51.0,73.0,0.0,0.0,"Pérez-Bravo, G., Contreras-Larios, J.L., Rodríguez, J.F. and 5 more (...) (2022).Catalytic Pyrolysis Process to Produce Styrene from Waste Expanded Polystyrene Using a Semi-Batch Rotary Reactor. Sustainability (Switzerland),14(22) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85142763085&origin=resultslist,10.3390/su142214914,Article,Gold|Green,2-s2.0-85142763085,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 128914362| 60019176| 60006489,Universidad Autónoma Metropolitana - Azcapotzalco| Biomex Solutions| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas,57984036300,57982627000,57192927181,-,Mexico,1.0,1701| 1705| 1708| 2102| 2105| 2215| 2301| 2308| 3305,"Computer Science (miscellaneous)| Computer Networks and Communications| Hardware and Architecture| Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Building and Construction| Environmental Science (miscellaneous)| Management, Monitoring, Policy and Law| Geography, Planning and Development",3| 2,Social Sciences & Management| Engineering & Technology,424| 212| 221| 106| 425| 249| 220,Environmental Sciences| Computer Science & Information Systems| Engineering - Electrical & Electronic| Architecture| Geography| Engineering - Petroleum| Engineering - Civil & Structural,37| 40| 36| 38,Physical Sciences| Social Sciences| Engineering| Computer Science,MD,Multidisciplinary,MD,Multidisciplinary,-,Thermal Decomposition and Energetic Material Properties,637,88.685,Catalytic Pyrolysis of Plastic Waste for Energy Recovery,2748,99.689,Definitive,Nacional,2.0
