Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Torres-Moreno, América Yazmín",57222615388,Behaviour of nanocrystalline tricalcium silicate-based cements at early stages of hydration,"Torres-Moreno, A.Y.| Belío-Reyes, I.A.| García-Medina, S.| López-Camacho, P.Y.| Millán-Malo, B.| Rivera-Munoz, E.| Bucio, L.",7.0,57222615388| 6507430970| 25824872400| 56013726000| 6506540836| 55989770600| 7003735762,2021.0,2021-03-01,Materials Research Express,8,3,-,035401,ISSN-20531591,21100432452.0,Journal,IOP Publishing Ltd,English,0.56,60,3.8,25,0.402,39,1.07,32.0,0.0,0.0,13.89,82.0,79.0,0.0,0.0,"Torres-Moreno, A.Y., Belío-Reyes, I.A., García-Medina, S. and 4 more (...) (2021).Behaviour of nanocrystalline tricalcium silicate-based cements at early stages of hydration. Materials Research Express,8(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85103450814&origin=resultslist,10.1088/2053-1591/abece9,Article,Gold|Green,2-s2.0-85103450814,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60014923| 125972051| 60019176| 60024080| 60172283| 60032442,Universidad Autónoma Metropolitana| Asociación Dental de Sinaloa Colegio de Cirujanos Dentistas A.C.| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Cuajimalpa| UNAM campus Juriquilla| Universidad Nacional Autónoma de México,57222615388,7003735762,7003735762,-,Mexico,1.0,2502| 2504| 2506| 2507| 2508,"Biomaterials| Electronic, Optical and Magnetic Materials| Metals and Alloys| Polymers and Plastics| Surfaces, Coatings and Films",4,Natural Sciences,433,Materials Science,36,Engineering,51| 40,Physical Sciences| Engineering,5104| 4016,Condensed matter physics| Materials engineering,-,Innovative Materials for Enhanced Concrete Performance,60,98.888,Hydration Mechanisms in Portland Cement Systems,24084,95.846,Defensible,Nacional,3.0
