Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ortiz, Elvis",57208510059,Nanoarchitectures based on multi-walled carbon nanotubes non-covalently functionalized with Concanavalin A: A new building-block with supramolecular recognition properties for the development of electrochemical biosensors,"Ortiz, E.| Gallay, P.| Galicia, L.| Eguílaz, M.| Rivas, G.",5.0,57208510059| 24376344400| 6602817477| 26030348200| 35555722700,2019.0,2019-08-01,"Sensors and Actuators, B: Chemical",292,-,254-262,-,ISSN-09254005,25236.0,Journal,Elsevier B.V.,English,1.53,12,11.8,2,1.625,3,2.64,72.0,43.0,1.9,11.04,11.0,14.0,0.0,0.0,"Ortiz, E., Gallay, P., Galicia, L. and 2 more (...) (2019).Nanoarchitectures based on multi-walled carbon nanotubes non-covalently functionalized with Concanavalin A: A new building-block with supramolecular recognition properties for the development of electrochemical biosensors. Sensors and Actuators, B: Chemical,292254-262",https://www.scopus.com/record/display.url?eid=2-s2.0-85064970629&origin=resultslist,10.1016/j.snb.2019.04.114,Article,Bronze|Green,2-s2.0-85064970629,-,Universidad Nacional de Córdoba| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Autónoma Metropolitana,601005| 601002| 505017,Academic| Government,3.0,60000658| 60010321| 60028381,Universidad Nacional de Córdoba| Instituto de Investigaciones en Fisicoquímica de Cordoba| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57208510059,35555722700,6602817477,-,Mexico| Argentina,2.0,2208| 2504| 2505| 2506| 2508| 3104| 3105,"Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Materials Chemistry| Metals and Alloys| Surfaces, Coatings and Films| Condensed Matter Physics| Instrumentation",4| 2,Natural Sciences| Engineering & Technology,221| 249| 439| 433,Engineering - Electrical & Electronic| Engineering - Petroleum| Physics & Astronomy| Materials Science,37| 36,Physical Sciences| Engineering,34| 40,Chemical Sciences| Engineering,3401| 4004| 4016,Analytical chemistry| Chemical engineering| Materials engineering,-,Wearable Biosensors for Glucose and Hydrogen Peroxide Detection,634,82.472,Carbon Nanotube-Based Glucose Biosensors for Detection,6023,93.648,Very Good,Internacional,1.0
