Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Buenrostro-Figueroa, J. J.",56303429300,Solid state fermentation of fig (Ficus carica L.) by-products using fungi to obtain phenolic compounds with antioxidant activity and qualitative evaluation of phenolics obtained,"Buenrostro-Figueroa, J.J.| Velázquez, M.| Flores-Ortega, O.| Ascacio-Valdés, J.A.| Huerta-Ochoa, S.| Aguilar, C.N.| Prado-Barragán, L.A.",7.0,56303429300| 57213010876| 57196098304| 36026665900| 12144465900| 7102461199| 6508060194,2017.0,2017-11-01,Process Biochemistry,62,-,16-23,-,ISSN-13595113,16134.0,Journal,Elsevier Ltd,English,1.06,26,4.6,29,0.761,33,2.33,98.0,81.0,1.53,11.13,6.0,19.0,0.0,0.0,"Buenrostro-Figueroa, J.J., Velázquez, M., Flores-Ortega, O. and 4 more (...) (2017).Solid state fermentation of fig (Ficus carica L.) by-products using fungi to obtain phenolic compounds with antioxidant activity and qualitative evaluation of phenolics obtained. Process Biochemistry,6216-23",https://www.scopus.com/record/display.url?eid=2-s2.0-85030454244&origin=resultslist,10.1016/j.procbio.2017.07.016,Article,,2-s2.0-85030454244,-,Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana,704861| 505017,Academic,2.0,60028381| 123265786| 60019561| 113737016,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Tecnológico de Estudios Superiores de Chimalhuacán| Universidad Autónoma de Coahuila| Research Center in Food and Development A.C.,56303429300,6508060194,6508060194,-,Mexico,1.0,1303| 1502| 2402,Biochemistry| Bioengineering| Applied Microbiology and Biotechnology,2| 5,Engineering & Technology| Life Sciences & Medicine,507| 219,Biological Sciences| Engineering - Chemical,32| 36,Life Sciences| Engineering,31,Biological Sciences,3106| 3101,Industrial biotechnology| Biochemistry and cell biology,-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Diverse Applications and Benefits of Ficus Carica,14147,88.811,Very Good,Nacional,2.0
"Buenrostro-Figueroa, J. J.",56303429300,The complete biodegradation pathway of ellagitannins by Aspergillus niger in solid-state fermentation,"Ascacio-Valdés, J.A.| Aguilera-Carbó, A.F.| Buenrostro, J.J.| Prado-Barragán, A.| Rodríguez-Herrera, R.| Aguilar, C.N.",6.0,36026665900| 56002699800| 56303429300| 6508060194| 55996458500| 7102461199,2016.0,2016-04-01,Journal of Basic Microbiology,56,4,329-336,-,ISSN-0233111X,20221.0,Journal,Wiley-VCH Verlag,English,0.67,50,3,45,0.555,43,2.45,94.0,76.0,1.93,7.26,6.0,14.0,0.0,0.0,"Ascacio-Valdés, J.A., Aguilera-Carbó, A.F., Buenrostro, J.J. and 3 more (...) (2016).The complete biodegradation pathway of ellagitannins by Aspergillus niger in solid-state fermentation. Journal of Basic Microbiology,56(4) 329-336",https://www.scopus.com/record/display.url?eid=2-s2.0-84962743352&origin=resultslist,10.1002/jobm.201500557,Article,,2-s2.0-84962743352,26915983,Universidad Autonoma de Coahuila| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,704861| 717168| 505017,Academic,3.0,60019561| 60001162| 60028381,Universidad Autónoma de Coahuila| Universidad Autónoma Agraria Antonio Narro| Universidad Autónoma Metropolitana -Unidad Iztapalapa,36026665900,7102461199,7102461199,-,Mexico,1.0,2402,Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31,Biological Sciences,3107,Microbiology,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Tannase Applications in Enzyme Production and Utilization,24153,84.412,Very Good,Nacional,3.0
"Buenrostro-Figueroa, J. J.",56303429300,Optimization of Ellagitannase Production by Aspergillus Niger GH1 by Solid-State Fermentation,"De La Cruz, R.| Ascacio, J.A.| Buenrostro, J.| Sepulveda, L.| Rodriguez, R.| Prado-Barragan, A.| Contreras, J.C.| Aguilera, A.| Aguilar, C.N.",9.0,55642056700| 36026665900| 56303429300| 54380954300| 55996458500| 6508060194| 6507660094| 23972241700| 7102461199,2015.0,2015-10-03,Preparative Biochemistry and Biotechnology,45,7,617-631,-,ISSN-10826068,14249.0,Journal,Taylor and Francis Inc.,English,0.6,55,2,55,0.343,57,1.6,64.0,34.0,1.05,10.49,18.0,28.0,0.0,0.0,"De La Cruz, R., Ascacio, J.A., Buenrostro, J. and 6 more (...) (2015).Optimization of Ellagitannase Production by Aspergillus Niger GH1 by Solid-State Fermentation. Preparative Biochemistry and Biotechnology,45(7) 617-631",https://www.scopus.com/record/display.url?eid=2-s2.0-84943614692&origin=resultslist,10.1080/10826068.2014.940965,Article,,2-s2.0-84943614692,25085574,Universidad Autonoma de Coahuila| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,704861| 717168| 505017,Academic,3.0,60019561| 60028381| 60001162,Universidad Autónoma de Coahuila| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Agraria Antonio Narro,55642056700,7102461199,7102461199,-,Mexico,1.0,1303| 1305,Biochemistry| Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3106| 3101| 3006,Industrial biotechnology| Biochemistry and cell biology| Food sciences,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Tannase Applications in Enzyme Production and Utilization,24153,84.412,Very Good,Nacional,3.0
"Buenrostro-Figueroa, J. J.",56303429300,Valorization of Grapefruit By-Products as Solid Support for Solid-State Fermentation to Produce Antioxidant Bioactive Extracts,"Larios-Cruz, R.| Buenrostro-Figueroa, J.| Prado-Barragán, A.| Rodríguez-Jasso, R.M.| Rodríguez-Herrera, R.| Montañez, J.C.| Aguilar, C.N.",7.0,57197868413| 56303429300| 6508060194| 25723759400| 55996458500| 56002700500| 7102461199,2019.0,2019-04-03,Waste and Biomass Valorization,10,4,763-769,-,ISSN-18772641,19600157918.0,Journal,Springer Netherlands,English,1,31,3.6,30,0.569,35,1.44,91.0,33.0,0.69,18.72,15.0,39.0,0.0,0.0,"Larios-Cruz, R., Buenrostro-Figueroa, J., Prado-Barragán, A. and 4 more (...) (2019).Valorization of Grapefruit By-Products as Solid Support for Solid-State Fermentation to Produce Antioxidant Bioactive Extracts. Waste and Biomass Valorization,10(4) 763-769",https://www.scopus.com/record/display.url?eid=2-s2.0-85035792795&origin=resultslist,10.1007/s12649-017-0156-y,Article,,2-s2.0-85035792795,-,Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana| Centro de Investigacion en Alimentacion y Desarrollo,704861| 505017| 505025,Government| Academic,3.0,60019561| 60028381| 60017903,Universidad Autónoma de Coahuila| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion en Alimentacion y Desarrollo,57197868413,7102461199,7102461199,-,Mexico,1.0,2105| 2305| 2311,"Renewable Energy, Sustainability and the Environment| Environmental Engineering| Waste Management and Disposal",2| 3,Engineering & Technology| Social Sciences & Management,424| 221,Environmental Sciences| Engineering - Electrical & Electronic,37| 36,Physical Sciences| Engineering,40,Engineering,4004| 4011,Chemical engineering| Environmental engineering,-,Genetic Insights into Rice and Wheat Traits,288,72.4,Solid State Fermentation in Biochemical Production,15670,86.373,Very Good,Nacional,3.0
"Buenrostro-Figueroa, J. J.",56303429300,Improved Extraction of High Value-Added Polyphenols from Pomegranate Peel by Solid-State Fermentation,"Buenrostro-Figueroa, J.J.| Nevárez-Moorillón, G.V.| Chávez-González, M.L.| Sepúlveda, L.| Ascacio-Valdés, J.A.| Aguilar, C.N.| Pedroza-Islas, R.| Huerta-Ochoa, S.| Arely Prado-Barragán, L.",9.0,56303429300| 7801434275| 54388174800| 54380954300| 36026665900| 7102461199| 6602205937| 12144465900| 57215578398,2023.0,2023-06-01,Fermentation,9,6,-,530,ISSN-23115637,21100900055.0,Journal,MDPI,English,0.83,38,3.8,33,0.549,33,2.98,52.0,25.0,2.51,9.97,8.0,9.0,0.0,0.0,"Buenrostro-Figueroa, J.J., Nevárez-Moorillón, G.V., Chávez-González, M.L. and 6 more (...) (2023).Improved Extraction of High Value-Added Polyphenols from Pomegranate Peel by Solid-State Fermentation. Fermentation,9(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85163673718&origin=resultslist,10.3390/fermentation9060530,Article,Gold|Green,2-s2.0-85163673718,-,Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA)| Universidad Autónoma de Chihuahua,704861| 505017| 702731| 713589,Academic,4.0,129882956| 60022916| 60019561| 60011923| 60028381,Research Center in Food and Development| Universidad Autónoma de Chihuahua| Universidad Autónoma de Coahuila| Universidad Iberoamericana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56303429300,57215578398,57215578398,-,Mexico,1.0,1106| 1110| 1301,"Food Science| Plant Science| Biochemistry, Genetics and Molecular Biology (miscellaneous)",5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3106,Industrial biotechnology,-,Pomegranate Antioxidants and Plant Disease Resistance,1317,46.566,Pomegranate Extracts and Their Health Benefits,3968,98.426,Definitive,Nacional,4.0
"Buenrostro-Figueroa, J. J.",56303429300,Ellagic acid production by solid-state fermentation influenced by the inert solid supports,"Buenrostro-Figueroa, J.| Ascacio-Valdés, A.| Sepúlveda, L.| Prado-Barragán, A.| Aguilar-González, M.| Aguilar, C.N.",6.0,56303429300| 36026665900| 54380954300| 6508060194| 56017727500| 7102461199,2018.0,2018-09-01,Emirates Journal of Food and Agriculture,30,9,750-757,-,ISSN-2079052X,21100200820.0,Journal,United Arab Emirates University,English,0.64,55,1.5,49,0.307,56,1.71,66.0,17.0,0.37,8.16,30.0,54.0,0.0,0.0,"Buenrostro-Figueroa, J., Ascacio-Valdés, A., Sepúlveda, L. and 3 more (...) (2018).Ellagic acid production by solid-state fermentation influenced by the inert solid supports. Emirates Journal of Food and Agriculture,30(9) 750-757",https://www.scopus.com/record/display.url?eid=2-s2.0-85057054377&origin=resultslist,10.9755/ejfa.2018.v30.i9.1796,Article,Gold,2-s2.0-85057054377,-,Universidad Autonoma de Coahuila| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,704861| 505002| 505017,Academic| Government,3.0,60019561| 60028381| 60017323| 113737016,Universidad Autónoma de Coahuila| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Research Center in Food and Development A.C.,56303429300,7102461199,7102461199,-,Mexico,1.0,1102| 1103| 1106| 2402,Agronomy and Crop Science| Animal Science and Zoology| Food Science| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",-,-,SDG 3,Methane Reduction through Feed Supplementation Strategies,104,78.417,Tannase Applications in Enzyme Production and Utilization,24153,84.412,Very Good,Nacional,3.0
"Buenrostro-Figueroa, J. J.",56303429300,Effect of different polyphenol sources on the efficiency of ellagic acid release by Aspergillus Niger,"Sepúlveda, L.| De La Cruz, R.| Buenrostro, J.J.| Ascacio-Valdés, J.A.| Aguilera-Carbó, A.F.| Prado, A.| Rodríguez-Herrera, R.| Aguilar, C.N.",8.0,54380954300| 55642056700| 56303429300| 36026665900| 56002699800| 25948841900| 55996458500| 7102461199,2016.0,2016-01-01,Revista Argentina de Microbiologia,48,1,71-77,-,ISSN-03257541,20365.0,Journal,Asociacion Argentina de Microbiologia,English,0.33,75,0.8,78,0.231,67,1.51,53.0,16.0,0.09,10.85,32.0,69.0,0.0,0.0,"Sepúlveda, L., De La Cruz, R., Buenrostro, J.J. and 5 more (...) (2016).Effect of different polyphenol sources on the efficiency of ellagic acid release by Aspergillus Niger. Revista Argentina de Microbiologia,48(1) 71-77",https://www.scopus.com/record/display.url?eid=2-s2.0-84963612577&origin=resultslist,10.1016/j.ram.2015.08.008,Article,Gold,2-s2.0-84963612577,26916811,Universidad Autonoma de Coahuila| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,704861| 717168| 505017,Academic,3.0,60019561| 60001162| 60028381,Universidad Autónoma de Coahuila| Universidad Autónoma Agraria Antonio Narro| Universidad Autónoma Metropolitana -Unidad Iztapalapa,54380954300,7102461199,7102461199,-,Mexico,1.0,2404| 2726,Microbiology| Microbiology (medical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,32| 30,"Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences",3207| 3009| 3202,Medical microbiology| Veterinary sciences| Clinical sciences,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Tannase Applications in Enzyme Production and Utilization,24153,84.412,Very Good,Nacional,3.0
"Buenrostro-Figueroa, J. J.",56303429300,"Biomass: Biorefinery as a model to boost the bioeconomy in Costa Rica, a review","Hernández-Chaverri, R.A.| Buenrostro-Figueroa, J.J.| Prado-Barragán, L.A.",3.0,57219415642| 56303429300| 6508060194,2021.0,2021-09-01,Agronomia Mesoamericana,32,3,1047-1070,-,ISSN-22153608,21100936374.0,Journal,Universidad de Costa Rica,English,0.32,76,0.5,84,0.179,80,3.84,110.0,13.0,0.58,12.03,30.0,44.0,0.0,0.0,"Hernández-Chaverri, R.A., Buenrostro-Figueroa, J.J., Prado-Barragán, L.A. (2021).Biomass: Biorefinery as a model to boost the bioeconomy in Costa Rica, a review. Agronomia Mesoamericana,32(3) 1047-1070",https://www.scopus.com/record/display.url?eid=2-s2.0-85119928630&origin=resultslist,10.15517/AM.V32I3.43736,Article,,2-s2.0-85119928630,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,127297745| 127297477| 60014923,Distance State University| Biotechnology and Bioengineering Laboratory| Universidad Autónoma Metropolitana,57219415642,6508060194,57219415642,-,Mexico| Costa Rica,2.0,1102| 1106| 1111,Agronomy and Crop Science| Food Science| Soil Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30| 42,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Health Sciences",3108| 4203| 3009,Plant biology| Health services and systems| Veterinary sciences,SDG 7,Biomass Conversion and Catalytic Innovations,49,98.103,Biomass Pretreatment and Enzymatic Hydrolysis for Bioethanol Production,11,99.677,Defensible,Internacional,1.0
"Buenrostro-Figueroa, J. J.",56303429300,On-line monitoring of Aspergillus niger GH1 growth in a bioprocess for the production of ellagic acid and ellagitannase by solid-state fermentation,"Aguilar-Zárate, P.| Wong-Paz, J.E.| Rodríguez-Duran, L.V.| Buenrostro-Figueroa, J.| Michel, M.| Saucedo-Castañeda, G.| Favela-Torres, E.| Ascacio-Valdés, J.A.| Contreras-Esquivel, J.C.| Aguilar, C.N.",10.0,56069223100| 55624882300| 37102562700| 56303429300| 57193815928| 56013743400| 6603679732| 36026665900| 6507660094| 7102461199,2018.0,2018-01-01,Bioresource Technology,247,-,412-418,-,ISSN-09608524,15423.0,Journal,Elsevier Ltd,English,1.86,7,11.1,3,2.157,1,1.74,114.0,12.0,0.23,17.12,38.0,63.0,0.0,0.0,"Aguilar-Zárate, P., Wong-Paz, J.E., Rodríguez-Duran, L.V. and 7 more (...) (2018).On-line monitoring of Aspergillus niger GH1 growth in a bioprocess for the production of ellagic acid and ellagitannase by solid-state fermentation. Bioresource Technology,247412-418",https://www.scopus.com/record/display.url?eid=2-s2.0-85029824852&origin=resultslist,10.1016/j.biortech.2017.09.115,Article,,2-s2.0-85029824852,28961447,"Tecnológico Nacional de México, Mexico City| Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana",719128| 704861| 505017,Academic,3.0,60019561| 60134870| 60028381,Universidad Autónoma de Coahuila| Tecnológico Nacional de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56069223100,7102461199,7102461199,-,Mexico,1.0,1502| 2105| 2305| 2311,"Bioengineering| Renewable Energy, Sustainability and the Environment| Environmental Engineering| Waste Management and Disposal",3| 2,Social Sciences & Management| Engineering & Technology,424| 219| 221,Environmental Sciences| Engineering - Chemical| Engineering - Electrical & Electronic,37| 36,Physical Sciences| Engineering,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3107| 3001| 3106,Microbiology| Agricultural biotechnology| Industrial biotechnology,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Tannase Applications in Enzyme Production and Utilization,24153,84.412,Definitive,Nacional,3.0
"Buenrostro-Figueroa, J. J.",56303429300,"Effect of ph, temperature and protein and carbohydrates source in protease production by Yarrowia lipolytica in solid culture","López-Flores, A.R.| Luna-Urban, C.| Buenrostro-Figueroa, J.J.| Hernández-Martínez, R.| Huerta-Ochoa, S.| Escalona-Buendía, H.| Aguilar-González, C.N.| Prado-Barragán, L.A.",8.0,57186617100| 57186582800| 56303429300| 59797481700| 12144465900| 57194437346| 7102461199| 6508060194,2016.0,2016-01-01,Revista Mexicana de Ingeniera Quimica,15,1,57-67,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.64,52,1.3,54,0.296,49,1.61,60.0,12.0,0.32,9.26,38.0,55.0,0.0,0.0,"López-Flores, A.R., Luna-Urban, C., Buenrostro-Figueroa, J.J. and 5 more (...) (2016).Effect of ph, temperature and protein and carbohydrates source in protease production by Yarrowia lipolytica in solid culture. Revista Mexicana de Ingeniera Quimica,15(1) 57-67",https://www.scopus.com/record/display.url?eid=2-s2.0-84961255879&origin=resultslist,-,Article,,2-s2.0-84961255879,-,Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana,704861| 505017,Academic,2.0,60028381| 116461771| 60019561,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Tecnológico Superior de Tierra Blanca| Universidad Autónoma de Coahuila,57186617100,6508060194,6508060194,-,Mexico| Venezuela,2.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 31| 30,"Engineering| Biological Sciences| Agricultural, Veterinary And Food Sciences",3006| 4004| 3106,Food sciences| Chemical engineering| Industrial biotechnology,-,Bacillus Proteins and Enzymatic Applications in Biology,973,41.269,Alkaline Proteases in Diverse Industrial Applications,4871,94.076,Definitive,Internacional,2.0
