Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez-Romero, Antonio Gerardo",57203544769,"Color, phenolic composition and antioxidant activity of blue tortillas from Mexican maize races","Hernández-Martínez, V.| Salinas-Moreno, Y.| Ramírez-Díaz, J.L.| Vázquez-Carrillo, G.| Domínguez-López, A.| Ramírez-Romero, A.G.",6.0,57203544811| 55989704300| 25030883900| 25643808800| 23488195700| 57203544769,2016.0,2016-07-02,CYTA - Journal of Food,14,3,473-481,-,ISSN-19476337,19700201670.0,Journal,Taylor and Francis Ltd.,English,0.65,52,1.9,33,0.461,26,1.41,59.0,24.0,0.5,9.99,24.0,46.0,0.0,0.0,"Hernández-Martínez, V., Salinas-Moreno, Y., Ramírez-Díaz, J.L. and 3 more (...) (2016).Color, phenolic composition and antioxidant activity of blue tortillas from Mexican maize races. CYTA - Journal of Food,14(3) 473-481",https://www.scopus.com/record/display.url?eid=2-s2.0-84958034327&origin=resultslist,10.1080/19476337.2015.1136842,Article,Gold,2-s2.0-84958034327,-,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad Autonoma Chapingo",505038| 505017| 505051| 505047,Academic| Government,4.0,60010597| 60017983| 60002281| 60028381,"Universidad Autónoma Chapingo| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57203544811,57203544769,55989704300,-,Mexico,1.0,1500| 1600| 2209,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering,4| 2,Natural Sciences| Engineering & Technology,222| 409| 219,Engineering - Mechanical| Chemistry| Engineering - Chemical,37| 36,Physical Sciences| Engineering,30| 40,"Agricultural, Veterinary And Food Sciences| Engineering",3006| 4004,Food sciences| Chemical engineering,-,Anthocyanins and Their Multifaceted Health Benefits,771,79.987,Anthocyanin-Rich Maize and Antioxidant Potential,45588,85.038,Very Good,Nacional,4.0
