Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Jardines, A. Pintor",57216930660,"Agave fructans as fat and sugar replacers in ice cream: Sensory, thermal and texture properties","Jardines, A.P.| Arjona-Román, J.L.| Severiano-Pérez, P.| Totosaus-Sánchez, A.| Fiszman, S.| Escalona-Buendía, H.B.",6.0,57216930660| 56000886600| 14071941700| 55920259000| 56273262700| 57194437346,2020.0,2020-11-01,Food Hydrocolloids,108,-,-,106032,ISSN-0268005X,22597.0,Journal,Elsevier B.V.,English,2.16,5,12.2,2,2.471,2,3.26,109.0,43.0,1.69,14.78,10.0,15.0,0.0,0.0,"Jardines, A.P., Arjona-Román, J.L., Severiano-Pérez, P. and 3 more (...) (2020).Agave fructans as fat and sugar replacers in ice cream: Sensory, thermal and texture properties. Food Hydrocolloids,108",https://www.scopus.com/record/display.url?eid=2-s2.0-85085343795&origin=resultslist,10.1016/j.foodhyd.2020.106032,Article,Green,2-s2.0-85085343795,-,CSIC| Universidad Autónoma Metropolitana| CSIC - Institute of Agrochemistry and Food Technology| Universidad Nacional Autónoma de México,312004| 505017| 715387| 505023,Academic| Government,4.0,60014923| 60172565| 60032442| 100665784| 60004443| 60006754,Universidad Autónoma Metropolitana| Facultad de Estudios Superiores Cuautitlán| Universidad Nacional Autónoma de México| Food Science Lab| CSIC - Instituto de Agroquímica y Tecnología de Alimentos (IATA)| Consejo Superior de Investigaciones Científicas,57216930660,57194437346,57194437346,-,Mexico| Spain,2.0,1106| 1500| 1600,Food Science| General Chemical Engineering| General Chemistry,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,409| 219| 502,Chemistry| Engineering - Chemical| Agriculture & Forestry,36| 37| 32,Engineering| Physical Sciences| Life Sciences,40| 30,"Engineering| Agricultural, Veterinary And Food Sciences",4004| 3006,Chemical engineering| Food sciences,-,Protein Emulsification and Functional Food Applications,582,95.487,Emulsification Techniques in Whipped Cream and Frozen Desserts,10797,95.346,Definitive,Internacional,2.0
