Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Limias, Guadalupe Lezama",58143229600,Sixty-six years of the procurer in the theater scene in Mexico,"Limias, G.L.",1.0,58143229600,2019.0,2019-01-01,Celestinesca,43,-,297-302,-,ISSN-01473085,21101073953.0,Journal,Universitat de Valencia,Spanish,-,-,-,-,-,-,0.0,0.0,0.0,0.0,1.55,82.0,75.0,0.0,0.0,"Limias, G.L. (2019).Sixty-six years of the procurer in the theater scene in Mexico. Celestinesca,43297-302",https://www.scopus.com/record/display.url?eid=2-s2.0-85150158585&origin=resultslist,10.7203/Celestinesca.43.20250,Article,Hybrid gold|Green,2-s2.0-85150158585,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,58143229600,58143229600,Spain,1.0,1203| 1208| 3310,Language and Linguistics| Literature and Literary Theory| Linguistics and Language,1,Arts & Humanities,123| 130,English Language & Literature| Linguistics,33,Arts and Humanities,-,-,-,-,-,-,-,-,-,-,-,-,Personal,1.0
