Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Villa, Jorge López",60107217700,Volatility Contagion between Stock Market and Exchange Rate in Mexico and Brazil (2000-2020),"Villa, J.L.| Castro, M.S.",2.0,60107217700| 60107217800,2021.0,2021-09-01,Revista Mexicana de Economia y Finanzas Nueva Epoca,16,-,-,e701,ISSN-16655346,21101122804.0,Journal,Instituto Mexicano de Ejecutivos de Finanzas,Spanish,0.27,79,-,-,-,-,0.0,1.0,0.0,0.0,8.91,82.0,79.0,0.0,0.0,"Villa, J.L., Castro, M.S. (2021).Volatility Contagion between Stock Market and Exchange Rate in Mexico and Brazil (2000-2020). Revista Mexicana de Economia y Finanzas Nueva Epoca,16",https://www.scopus.com/record/display.url?eid=2-s2.0-105016610048&origin=resultslist,10.21919/remef.v16i0.701,Article,Gold|Green,2-s2.0-105016610048,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,60107217700,60107217800,60107217800,-,Mexico,1.0,2001| 2003,"Economics, Econometrics and Finance (miscellaneous)| Finance",3,Social Sciences & Management,301| 317,Accounting & Finance| Economics & Econometrics,35,Business and Economics,-,-,-,-,-,Volatility and Investor Behavior in Financial Markets,102,96.141,Interconnections Between Exchange Rates and Stock Markets,42029,78.81,Definitive,UAM,1.0
