Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Giacoman-Martínez, Abraham",57193699268,Oleanolic acid induces a dual agonist action on PPARγ/α and GLUT4 translocation: A pentacyclic triterpene for dyslipidemia and type 2 diabetes,"Loza-Rodríguez, H.| Estrada-Soto, S.| Alarcón-Aguilar, F.J.| Huang, F.| Aquino-Jarquín, G.| Fortis-Barrera, Á.| Giacoman-Martínez, A.| Almanza-Pérez, J.C.",8.0,55892600700| 8841781600| 55989721500| 56000772100| 56002762400| 37461408700| 57193699268| 56013541000,2020.0,2020-09-15,European Journal of Pharmacology,883,-,-,173252,ISSN-00142999,21333.0,Journal,Elsevier B.V.,English,0.99,32,5.8,28,1.046,24,0.9,25.0,51.0,2.63,11.41,8.0,8.0,0.0,0.0,"Loza-Rodríguez, H., Estrada-Soto, S., Alarcón-Aguilar, F.J. and 5 more (...) (2020).Oleanolic acid induces a dual agonist action on PPARγ/α and GLUT4 translocation: A pentacyclic triterpene for dyslipidemia and type 2 diabetes. European Journal of Pharmacology,883",https://www.scopus.com/record/display.url?eid=2-s2.0-85088808020&origin=resultslist,10.1016/j.ejphar.2020.173252,Article,,2-s2.0-85088808020,32534078,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez,505016| 505017| 505033,Medical| Academic,3.0,60028381| 60025626| 60000328,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos| Hospital Infantil de México Federico Gómez,55892600700,56013541000,56013541000,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Brassinosteroids and Their Impact on Plant Growth,1074,44.604,Therapeutic Applications of Ursolic and Oleanolic Acids,6564,94.635,Very Good,Nacional,3.0
"Giacoman-Martínez, Abraham",57193699268,"Design, synthesis and in combo antidiabetic bioevaluation of multitarget phenylpropanoic acids","Colín-Lozano, B.| Estrada-Soto, S.| Chávez-Silva, F.| Gutiérrez-Hernández, A.| Cerón-Romero, L.| Giacoman-Martínez, A.| Almanza-Pérez, J.C.| Hernández-Núñez, E.| Wang, Z.| Xie, X.| Cappiello, M.| Balestri, F.| Mura, U.| Navarrete-Vazquez, G.",14.0,55621192400| 8841781600| 37010694600| 57200571483| 57151212700| 57193699268| 56013541000| 16642429600| 55949771400| 7402761502| 35500805800| 22133797300| 7005965477| 57200933921,2018.0,2018-01-01,Molecules,23,2,-,340,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.23,20,4.1,22,0.757,19,2.8,79.0,42.0,2.1,11.45,13.0,12.0,0.0,0.0,"Colín-Lozano, B., Estrada-Soto, S., Chávez-Silva, F. and 11 more (...) (2018).Design, synthesis and in combo antidiabetic bioevaluation of multitarget phenylpropanoic acids. Molecules,23(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85041650820&origin=resultslist,10.3390/molecules23020340,Article,Gold|Green,2-s2.0-85041650820,29415496,Universidad Autonoma del Estado de Morelos| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| CAS - Shanghai Institute of Materia Medica| University of Pisa| Chinese Academy of Sciences,505016| 505002| 505017| 203299| 321062| 700714,Government| Academic,6.0,60025626| 60028381| 60010531| 60027416| 60019499| 60028868,"Universidad Autónoma del Estado de Morelos| Universidad Autónoma Metropolitana -Unidad Iztapalapa| CINVESTAV Unidad Merida| Shanghai Institute of Materia Medica, Chinese Academy of Sciences| Chinese Academy of Sciences| Università di Pisa",55621192400,57200933921,57200933921,-,China| Mexico| Italy,3.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,409| 249| 532| 537,Chemistry| Engineering - Petroleum| Medicine| Pharmacy & Pharmacology,34| 37| 32,Medical and Health| Physical Sciences| Life Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,SDG 3,Cellular Mechanisms Linking Diabetes and Cancer Risk,254,66.514,Peroxisome Proliferator Activated Receptor Gamma in Disease Management,170,95.757,Defensible,Internacional,3.0
"Giacoman-Martínez, Abraham",57193699268,"Triterpenoids from Hibiscus sabdariffa L. with PPAR δ / γ Dual Agonist Action: In Vivo, in Vitro and in Silico Studies","Giacoman-Martínez, A.| Alarcón-Aguilar, F.J.| Zamilpa, A.| Hidalgo-Figueroa, S.| Navarrete-Vázquez, G.| García-Macedo, R.| Román-Ramos, R.| Almanza-Pérez, J.C.",8.0,57193699268| 55989721500| 55995895500| 25824988000| 57200933921| 6505881575| 55993670700| 56013541000,2019.0,2019-03-15,Planta Medica,85,5,412-423,-,ISSN-00320943,21744.0,Journal,Georg Thieme Verlag,English,1.08,27,4.7,12,0.572,18,2.17,57.0,30.0,1.45,11.02,17.0,20.0,0.0,0.0,"Giacoman-Martínez, A., Alarcón-Aguilar, F.J., Zamilpa, A. and 5 more (...) (2019).Triterpenoids from Hibiscus sabdariffa L. with PPAR δ / γ Dual Agonist Action: In Vivo, in Vitro and in Silico Studies. Planta Medica,85(5) 412-423",https://www.scopus.com/record/display.url?eid=2-s2.0-85062998779&origin=resultslist,10.1055/a-0824-1316,Article,,2-s2.0-85062998779,30650453,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma del Estado de Morelos| Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,704696| 505016| 505031| 505017| 505006,Medical| Academic| Government,5.0,60028381| 60008467| 60027998| 60025626| 60019221,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma del Estado de Morelos| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI",57193699268,56013541000,56013541000,-,Mexico,1.0,1313| 1602| 1605| 2707| 3002| 3003| 3004,Molecular Medicine| Analytical Chemistry| Organic Chemistry| Complementary and Alternative Medicine| Drug Discovery| Pharmaceutical Science| Pharmacology,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,537| 532| 249| 409,Pharmacy & Pharmacology| Medicine| Engineering - Petroleum| Chemistry,34| 37| 32,Medical and Health| Physical Sciences| Life Sciences,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Cellular Mechanisms Linking Diabetes and Cancer Risk,254,66.514,Peroxisome Proliferator Activated Receptor Gamma in Disease Management,170,95.757,Very Good,Nacional,5.0
"Giacoman-Martínez, Abraham",57193699268,"Discovery of new dual PPARγ-GPR40 agonists with robust antidiabetic activity: Design, synthesis and in combo drug evaluation","Hidalgo-Figueroa, S.| Navarrete-Vázquez, G.| Estrada-Soto, S.| Giles-Rivas, D.| Alarcón-Aguilar, F.J.| León-Rivera, I.| Giacoman-Martínez, A.| Miranda Pérez, E.| Almanza-Pérez, J.C.",9.0,25824988000| 57200933921| 8841781600| 57190251224| 55989721500| 55561322600| 57193699268| 36131736000| 56013541000,2017.0,2017-06-01,Biomedicine and Pharmacotherapy,90,-,53-61,-,ISSN-07533322,28620.0,Journal,Elsevier Masson SAS,English,0.87,37,2.8,59,0.951,23,1.55,43.0,27.0,1.68,8.92,21.0,17.0,0.0,0.0,"Hidalgo-Figueroa, S., Navarrete-Vázquez, G., Estrada-Soto, S. and 6 more (...) (2017).Discovery of new dual PPARγ-GPR40 agonists with robust antidiabetic activity: Design, synthesis and in combo drug evaluation. Biomedicine and Pharmacotherapy,9053-61",https://www.scopus.com/record/display.url?eid=2-s2.0-85015917447&origin=resultslist,10.1016/j.biopha.2017.03.033,Article,,2-s2.0-85015917447,28342366,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,505016| 505017,Academic,2.0,60028381| 60025626| 60017272,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos| Centro de Investigaciones Quimicas,25824988000,56013541000,25824988000,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Diabetes Management and Cardiovascular Health Insights,377,92.086,G Protein Coupled Receptors in Fatty Acid Regulation,20067,91.341,Very Good,Nacional,2.0
"Giacoman-Martínez, Abraham",57193699268,"Synthesis, molecular docking, dynamic simulation and pharmacological characterization of potent multifunctional agent (dual GPR40-PPARγ agonist) for the treatment of experimental type 2 diabetes","Hidalgo-Figueroa, S.| Rodríguez-Luévano, A.| Almanza-Pérez, J.C.| Giacoman-Martínez, A.| Ortiz-Andrade, R.| León-Rivera, I.| Navarrete-Vázquez, G.",7.0,25824988000| 57224580900| 56013541000| 57193699268| 56002712600| 55561322600| 57200933921,2021.0,2021-09-15,European Journal of Pharmacology,907,-,-,174244,ISSN-00142999,21333.0,Journal,Elsevier B.V.,English,1.04,30,7.1,24,0.93,25,3.22,63.0,22.0,1.48,10.81,18.0,19.0,0.0,0.0,"Hidalgo-Figueroa, S., Rodríguez-Luévano, A., Almanza-Pérez, J.C. and 4 more (...) (2021).Synthesis, molecular docking, dynamic simulation and pharmacological characterization of potent multifunctional agent (dual GPR40-PPARγ agonist) for the treatment of experimental type 2 diabetes. European Journal of Pharmacology,907",https://www.scopus.com/record/display.url?eid=2-s2.0-85107945839&origin=resultslist,10.1016/j.ejphar.2021.174244,Article,,2-s2.0-85107945839,34116041,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma del Estado de Morelos| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica| Instituto Politécnico Nacional| Universidad Autonoma de Yucatan,704696| 505016| 505002| 505017| 505043| 505011| 505015,Government| Academic,7.0,60027998| 60002151| 60028381| 60019176| 60017323| 60000409| 60017272| 60025626,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Instituto Potosino de Investigación Científica y Tecnológica, A.C.| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma de Yucatán| Centro de Investigaciones Quimicas| Universidad Autónoma del Estado de Morelos",25824988000,57200933921,25824988000,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Diabetes Management and Cardiovascular Health Insights,377,92.086,G Protein Coupled Receptors in Fatty Acid Regulation,20067,91.341,Defensible,Nacional,7.0
"Giacoman-Martínez, Abraham",57193699268,α-Amyrin induces glut4 translocation mediated by AMPK and PPARδ/γ in c2c12 myoblasts,"Giacoman-Martínez, A.| Alarcón-Aguilar, F.J.| Zamilpa, A.| Huang, F.| Romero-Nava, R.| Román-Ramos, R.| Almanza-Pérez, J.C.",7.0,57193699268| 55989721500| 55995895500| 56000772100| 56574400700| 55993670700| 56013541000,2021.0,2021-01-01,Canadian Journal of Physiology and Pharmacology,99,9,935-942,-,ISSN-00084212,23363.0,Journal,Canadian Science Publishing,English,0.63,55,3.7,54,0.517,49,0.81,13.0,19.0,1.28,11.74,21.0,22.0,0.0,0.0,"Giacoman-Martínez, A., Alarcón-Aguilar, F.J., Zamilpa, A. and 4 more (...) (2021).α-Amyrin induces glut4 translocation mediated by AMPK and PPARδ/γ in c2c12 myoblasts. Canadian Journal of Physiology and Pharmacology,99(9) 935-942",https://www.scopus.com/record/display.url?eid=2-s2.0-85114240889&origin=resultslist,10.1139/cjpp-2021-0027,Article,Green,2-s2.0-85114240889,33596122,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Hospital Infantil de Mexico Federico Gomez| Instituto Politécnico Nacional,505017| 505006| 505033| 505011,Medical| Academic| Government,4.0,60028381| 60000328| 60008467| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital Infantil de México Federico Gómez| Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional,57193699268,56013541000,56013541000,-,Mexico,1.0,1314| 2737| 3004,Physiology| Physiology (medical)| Pharmacology,5,Life Sciences & Medicine,537| 503,Pharmacy & Pharmacology| Anatomy & Physiology,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214| 3208,Pharmacology and pharmaceutical sciences| Medical physiology,SDG 3,Cellular Mechanisms Linking Diabetes and Cancer Risk,254,66.514,Peroxisome Proliferator Activated Receptor Gamma in Disease Management,170,95.757,Very Good,Nacional,4.0
"Giacoman-Martínez, Abraham",57193699268,Glycine is a competitive antagonist of the TNF receptor mediating the expression of inflammatory cytokines in 3T3-L1 adipocytes,"Romero-Nava, R.| Alarcón-Aguilar, F.J.| Giacoman-Martínez, A.| Blancas-Flores, G.| Aguayo-Cerón, K.A.| Ballinas-Verdugo, M.A.| Sánchez-Muñoz, F.| Huang, F.| Villafaña-Rauda, S.| Almanza-Pérez, J.C.",10.0,56574400700| 55989721500| 57193699268| 56013707500| 57209749737| 6505845271| 56002771800| 56000772100| 57208035860| 56013541000,2021.0,2021-05-01,Inflammation Research,70,5,605-618,-,ISSN-10233830,22410.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.38,17,8.7,16,1.332,12,0.77,15.0,10.0,0.54,13.02,36.0,46.0,0.0,0.0,"Romero-Nava, R., Alarcón-Aguilar, F.J., Giacoman-Martínez, A. and 7 more (...) (2021).Glycine is a competitive antagonist of the TNF receptor mediating the expression of inflammatory cytokines in 3T3-L1 adipocytes. Inflammation Research,70(5) 605-618",https://www.scopus.com/record/display.url?eid=2-s2.0-85105011628&origin=resultslist,10.1007/s00011-021-01462-1,Article,,2-s2.0-85105011628,33877377,Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez| Instituto Politécnico Nacional| Instituto Nacional de Cardiologia Ignacio Chavez,505017| 505033| 505011| 505008,Medical| Government| Academic,4.0,60028381| 60000328| 60019176| 60010748,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital Infantil de México Federico Gómez| Instituto Politécnico Nacional| Instituto Nacional de Cardiologia Ignacio Chavez,56574400700,56013541000,56013541000,-,Mexico,1.0,2403| 3004,Immunology| Pharmacology,5,Life Sciences & Medicine,537| 507,Pharmacy & Pharmacology| Biological Sciences,34| 32,Medical and Health| Life Sciences,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Cell Death Mechanisms in Cancer Progression,43,77.109,Nuclear Factor Kappa B in Neuronal Function,45774,73.464,Weak,Nacional,4.0
"Giacoman-Martínez, Abraham",57193699268,"Design, synthesis, in vitro, in vivo and in silico pharmacological characterization of antidiabetic N-Boc-L-tyrosine-based compounds","Herrera-Rueda, M.Á.| Tlahuext, H.| Paoli, P.| Giacoman-Martínez, A.| Almanza-Pérez, J.C.| Pérez-Sánchez, H.| Gutiérrez-Hernández, A.| Chávez-Silva, F.| Dominguez-Mendoza, E.A.| Estrada-Soto, S.| Navarrete-Vazquez, G.",11.0,57193065510| 6602210879| 8440939000| 57193699268| 56013541000| 12767397700| 57200571483| 37010694600| 57190382547| 8841781600| 57200933921,2018.0,2018-12-01,Biomedicine and Pharmacotherapy,108,-,670-678,-,ISSN-07533322,28620.0,Journal,Elsevier Masson SAS,English,0.97,32,4,44,0.931,23,1.65,40.0,9.0,0.6,10.07,44.0,42.0,0.0,0.0,"Herrera-Rueda, M.Á., Tlahuext, H., Paoli, P. and 8 more (...) (2018).Design, synthesis, in vitro, in vivo and in silico pharmacological characterization of antidiabetic N-Boc-L-tyrosine-based compounds. Biomedicine and Pharmacotherapy,108670-678",https://www.scopus.com/record/display.url?eid=2-s2.0-85053782716&origin=resultslist,10.1016/j.biopha.2018.09.074,Article,Hybrid gold|Green,2-s2.0-85053782716,30245467,Universidad Católica San Antonio de Murcia| Universidad Autonoma del Estado de Morelos| University of Florence| Universidad Autónoma Metropolitana,705524| 505016| 321049| 505017,Academic,4.0,60025626| 60017272| 60021859| 60028381| 60109394,Universidad Autónoma del Estado de Morelos| Centro de Investigaciones Quimicas| Università degli Studi di Firenze| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Católica de Murcia,57193065510,57200933921,57200933921,-,Spain| Mexico| Italy,3.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Cellular Mechanisms Linking Diabetes and Cancer Risk,254,66.514,Peroxisome Proliferator Activated Receptor Gamma in Disease Management,170,95.757,Very Good,Internacional,2.0
"Giacoman-Martínez, Abraham",57193699268,A short S-equol exposure has a long-term inhibitory effect on adipogenesis in mouse 3T3-L1 cells,"Mandujano-Lázaro, G.| Galaviz-Hernández, C.| Reyes-López, C.A.| Almanza-Pérez, J.C.| Giacoman-Martínez, A.| López-Camarillo, C.| Huang, F.| Marchat, L.A.",8.0,57299624800| 17134661600| 7801369662| 56013541000| 57193699268| 8640484800| 56000772100| 6603642720,2021.0,2021-10-01,Applied Sciences (Switzerland),11,20,-,9657,ISSN-20763417,21100829268.0,Journal,MDPI,English,1.02,31,3.7,27,0.507,31,0.9,24.0,7.0,0.37,13.59,44.0,55.0,0.0,0.0,"Mandujano-Lázaro, G., Galaviz-Hernández, C., Reyes-López, C.A. and 5 more (...) (2021).A short S-equol exposure has a long-term inhibitory effect on adipogenesis in mouse 3T3-L1 cells. Applied Sciences (Switzerland),11(20) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85117285141&origin=resultslist,10.3390/app11209657,Article,Gold|Green,2-s2.0-85117285141,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico| Hospital Infantil de Mexico Federico Gomez| Instituto Politécnico Nacional,505002| 505017| 708454| 505033| 505011,Medical| Academic| Government,5.0,60019176| 60028381| 60017323| 60094425| 60000328,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma de la Ciudad de México| Hospital Infantil de México Federico Gómez,57299624800,6603642720,6603642720,-,Mexico,1.0,1507| 1508| 1706| 2200| 2500| 3105,Fluid Flow and Transfer Processes| Process Chemistry and Technology| Computer Science Applications| General Engineering| General Materials Science| Instrumentation,4| 2,Natural Sciences| Engineering & Technology,219| 433| 213| 212| 249| 439,Engineering - Chemical| Materials Science| Data Science| Computer Science & Information Systems| Engineering - Petroleum| Physics & Astronomy,37| 38| 36,Physical Sciences| Computer Science| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,SDG 3,Isoflavones and Their Impact on Health,1219,32.374,Isoflavones and Their Impact on Cancer Risk,585,95.872,Defensible,Nacional,5.0
"Giacoman-Martínez, Abraham",57193699268,"Whole Blood Expression Levels of Long Noncoding RNAs: HOTAIRM1, GAS5, MZF1-AS1, and OIP5-AS1 as Biomarkers in Adolescents with Obesity-Related Asthma","Leija-Martínez, J.J.| Guzmán-Martín, C.A.| González-Ramírez, J.| Giacoman-Martínez, A.| Del-Río-Navarro, B.E.| Romero-Nava, R.| Villafaña, S.| Flores-Saenz, J.L.| Sánchez-Muñoz, F.| Huang, F.",10.0,57204840403| 57217870895| 55946403300| 57193699268| 7005516194| 56574400700| 6507156740| 6602480090| 56002771800| 56000772100,2023.0,2023-04-01,International Journal of Molecular Sciences,24,7,-,6481,ISSN-16616596,25879.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.12,22,8.1,10,1.179,5,0.76,14.0,5.0,0.44,11.39,38.0,52.0,0.0,0.0,"Leija-Martínez, J.J., Guzmán-Martín, C.A., González-Ramírez, J. and 7 more (...) (2023).Whole Blood Expression Levels of Long Noncoding RNAs: HOTAIRM1, GAS5, MZF1-AS1, and OIP5-AS1 as Biomarkers in Adolescents with Obesity-Related Asthma. International Journal of Molecular Sciences,24(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85152324700&origin=resultslist,10.3390/ijms24076481,Article,Gold|Green,2-s2.0-85152324700,37047453,Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez| Instituto Politécnico Nacional| Instituto Nacional de Cardiologia Ignacio Chavez,505046| 505017| 505033| 505011| 505008,Medical| Academic| Government,5.0,60000328| 60010748| 60005618| 60028381| 60019176,Hospital Infantil de México Federico Gómez| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Autónoma de Baja California| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,57204840403,56000772100,56002771800| 56000772100,-,Mexico,1.0,1312| 1503| 1604| 1605| 1606| 1607| 1706,Molecular Biology| Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Computer Science Applications,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,409| 213| 212| 507| 249| 219,Chemistry| Data Science| Computer Science & Information Systems| Biological Sciences| Engineering - Petroleum| Engineering - Chemical,36| 32| 38| 37,Engineering| Life Sciences| Computer Science| Physical Sciences,31| 34,Biological Sciences| Chemical Sciences,3107| 3101| 3404,Microbiology| Biochemistry and cell biology| Medicinal and biomolecular chemistry,SDG 3,Asthma Management and Quality of Life Enhancements,11,87.639,Precision Medicine Approaches in Severe Asthma Management,379,99.376,Definitive,Nacional,5.0
