Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Domínguez, Emanuel Rodríguez",57916488800,Extractive economy in a local government of Mexico City,"Gaona, H.T.| Domínguez, E.R.",2.0,57190957454| 57916488800,2022.0,2022-01-01,Revista Mexicana de Sociologia,84,4,1011-1045,-,ISSN-01882503,17356.0,Journal,Universidad Nacional Autonoma de Mexico,English| Spanish,0.53,61,0.5,73,0.179,66,0.27,6.0,0.0,0.0,7.6,81.0,80.0,0.0,0.0,"Gaona, H.T., Domínguez, E.R. (2022).Extractive economy in a local government of Mexico City. Revista Mexicana de Sociologia,84(4) 1011-1045",https://www.scopus.com/record/display.url?eid=2-s2.0-85139351079&origin=resultslist,10.22201/iis.01882503p.2022.4.60390,Article,Gold,2-s2.0-85139351079,-,Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA),505017| 702731,Academic,2.0,60011923| 60028381,Universidad Iberoamericana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57190957454,57916488800,-,-,Mexico,1.0,3301| 3312,Social Sciences (miscellaneous)| Sociology and Political Science,3,Social Sciences & Management,342,Sociology,40,Social Sciences,44,Human Society,4404| 4410| 4401,Development studies| Sociology| Anthropology,-,"Democracy, Trust, and Political Dynamics in Society",749,51.275,Clientelism and Electoral Dynamics in Democracies,8303,89.519,Definitive,Nacional,2.0
