Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Francisco, Cruz Sosa",57202355296,Establishment and phytochemical analysis of a callus culture from ageratina pichinchensis (Asteraceae) and its anti-inflammatory activity,"Mariana, S.-R.| Bahena, S.M.| Antonio, R.-E.| Antonio, B.-A.| Francisco, C.-S.| Judith, G.-C.| Juan, J.A.-F.| Irene, P.-A.| Alvarez, L.",9.0,55310002700| 55889129100| 57191986325| 57202357748| 57202355296| 57202353488| 57202347600| 57202353574| 7201392046,2018.0,2018-01-01,Molecules,23,6,-,1258,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.23,20,4.1,22,0.757,19,1.04,32.0,32.0,1.14,11.45,17.0,25.0,0.0,0.0,"Mariana, S.-R., Bahena, S.M., Antonio, R.-E. and 6 more (...) (2018).Establishment and phytochemical analysis of a callus culture from ageratina pichinchensis (Asteraceae) and its anti-inflammatory activity. Molecules,23(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85047979817&origin=resultslist,10.3390/molecules23061258,Article,Gold|Green,2-s2.0-85047979817,29799442,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad de Guadalajara,505016| 505017| 505019,Academic,3.0,60017272| 60025626| 60008943| 60028381,Centro de Investigaciones Quimicas| Universidad Autónoma del Estado de Morelos| Universidad de Guadalajara| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55310002700,7201392046,7201392046,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,537| 249| 532| 409,Pharmacy & Pharmacology| Engineering - Petroleum| Medicine| Chemistry,37| 32| 34,Physical Sciences| Life Sciences| Medical and Health,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,-,Medicinal Plant Extracts for Pain Management,170,62.59,Eupatorium Compounds in Health and Disease Management,45608,62.301,Very Good,Nacional,3.0
