Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Contreras-Zarazúa, Gabriel",57192710180,Design and optimization of an intensified sustainable plant to produce biojet fuel using the ATJ process,"Huerta-Rosas, B.| Sánchez-Ramírez, E.| Contreras-Zarazua, G.| Quíroz-Ramírez, J.J.| Luevano-Rivas, O.A.| Segovia-Hernández, J.G.",6.0,56368484400| 56018530400| 57192710180| 56483318900| 56480659900| 6508272974,2024.0,2024-06-01,Chemical Engineering and Processing - Process Intensification,200,-,-,109774,ISSN-02552701,16392.0,Journal,Elsevier B.V.,English,1.08,26,7.9,16,0.794,21,4.62,79.0,9.0,0.93,9.69,16.0,31.0,0.0,0.0,"Huerta-Rosas, B., Sánchez-Ramírez, E., Contreras-Zarazua, G. and 3 more (...) (2024).Design and optimization of an intensified sustainable plant to produce biojet fuel using the ATJ process. Chemical Engineering and Processing - Process Intensification,200",https://www.scopus.com/record/display.url?eid=2-s2.0-85190159302&origin=resultslist,10.1016/j.cep.2024.109774,Article,,2-s2.0-85190159302,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana| Centro de Innovación Aplicada en Tecnologias Competitivas,505020| 505017| 720147,Academic,3.0,60033291| 60028381| 60095236,Universidad de Guanajuato| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Innovación Aplicada en Tecnologías Competitivas,56368484400,6508272974,56018530400,-,Mexico,1.0,1500| 1600| 2102| 2209,General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Industrial and Manufacturing Engineering,2| 4,Engineering & Technology| Natural Sciences,219| 409| 222| 249| 221,Engineering - Chemical| Chemistry| Engineering - Mechanical| Engineering - Petroleum| Engineering - Electrical & Electronic,36| 37,Engineering| Physical Sciences,40,Engineering,4004,Chemical engineering,SDG 7| SDG 8| SDG 13,Integration of Energy Systems in Natural Gas Networks,921,48.071,Energy Conservation in Distillation Processes,3688,97.361,Definitive,Nacional,3.0
