Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Carrión, Luis Salazar",55560816800,Horizons of a democracy on edge. Between transition to authoritarianism and the necessity of democratic conditions,"Attili, A.| Salazar, L.",2.0,57215901058| 55560816800,2022.0,2022-01-01,Andamios,19,48,279-306,-,ISSN-18700063,12100155723.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.44,68,0.5,34,0.193,49,0.19,7.0,2.0,0.24,4.11,63.0,65.0,0.0,0.0,"Attili, A., Salazar, L. (2022).Horizons of a democracy on edge. Between transition to authoritarianism and the necessity of democratic conditions. Andamios,19(48) 279-306",https://www.scopus.com/record/display.url?eid=2-s2.0-85131737960&origin=resultslist,10.29092/UACM.V19I48.906,Article,Gold,2-s2.0-85131737960,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57215901058,55560816800,-,-,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,1| 3,Arts & Humanities| Social Sciences & Management,-,-,40| 33,Social Sciences| Arts and Humanities,44| 50,Human Society| Philosophy And Religious Studies,5003| 4401| 4408,Philosophy| Anthropology| Political science,SDG 16,Populism and Political Dynamics in Democracy,1382,40.942,Partisanship and Democracy in Contemporary Politics,52461,41.418,Very Good,UAM,1.0
