Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Vázquez-Palma, Martín G.",57203399544,Non-intrusive electric load identification using wavelet transform,"Hoyo-Montaño, J.A.| León-Ortega, N.| Valencia-Palomo, G.| Galaz-Bustamante, R.A.| Espejel-Blanco, D.F.| Vázquez-Palma, M.G.",6.0,6603323278| 57203390196| 36012227700| 57203389382| 57194211077| 57203399544,2018.0,2018-08-01,Ingenieria e Investigacion,38,2,42-51,-,ISSN-01205609,19700173003.0,Journal,Revista Ingenieria e Investigacion - Editorial Board,English,0.4,72,1,55,0.164,49,0.92,59.0,16.0,0.68,8.88,31.0,39.0,1.0,0.0,"Hoyo-Montaño, J.A., León-Ortega, N., Valencia-Palomo, G. and 3 more (...) (2018).Non-intrusive electric load identification using wavelet transform. Ingenieria e Investigacion,38(2) 42-51",https://www.scopus.com/record/display.url?eid=2-s2.0-85051545868&origin=resultslist,10.15446/ing.investig.v38n2.70550,Article,Gold|Green,2-s2.0-85051545868,-,Universidad Autónoma Metropolitana| Instituto Tecnológico de Mérida| Instituto Tecnológico de Chihuahua| University of Sheffield,505017| 708661| 717991| 315096,Academic,4.0,112843508| 121112557| 121111697| 116677355| 60110909| 60001881| 121037130| 60014923| 60020959| 121112015,Instituto Tecnológico de| Centro Nacional de Investigación y Desarrollo Tecnlógico| Instituto Tecnológico de Hermosillo| Instituto Tecnológico de Hermosillo| Instituto Tecnológico de Mérida| The University of Sheffield| Instituto Tecnológico de Nogales| Universidad Autónoma Metropolitana| Chihuahua Institute of Technology| Diseño e Ingeniería Sustentanble SA de CV,6603323278,57203399544,-,-,United Kingdom| Mexico,2.0,2200| 2215,General Engineering| Building and Construction,2,Engineering & Technology,220| 106,Engineering - Civil & Structural| Architecture,36,Engineering,40,Engineering,4005| 4004| 4008,Civil engineering| Chemical engineering| Electrical engineering,-,Integration of Electric Vehicles in Smart Grids,212,97.515,Deep Learning Approaches for Non-Intrusive Load Monitoring,3455,98.356,Definitive,Internacional,3.0
