Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rojas-González, Lucia",57726795100,Self-emulsifying Drug Delivery System for Praziquantel with Enhanced Ex Vivo Permeation,"Santiago-Villarreal, O.| Rojas-González, L.| Bernad-Bernad, M.J.| Miranda-Calderón, J.E.",4.0,57726575700| 57726795100| 6506125213| 36622626600,2023.0,2023-06-01,Journal of Pharmaceutical Innovation,18,2,525-537,-,ISSN-18725120,5800228222.0,Journal,Springer,English,0.74,44,3.7,47,0.386,48,1.18,32.0,5.0,0.53,9.43,38.0,47.0,0.0,0.0,"Santiago-Villarreal, O., Rojas-González, L., Bernad-Bernad, M.J. and 1 more (...) (2023).Self-emulsifying Drug Delivery System for Praziquantel with Enhanced Ex Vivo Permeation. Journal of Pharmaceutical Innovation,18(2) 525-537",https://www.scopus.com/record/display.url?eid=2-s2.0-85131323584&origin=resultslist,10.1007/s12247-022-09649-7,Article,,2-s2.0-85131323584,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60014923| 60010210,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,57726575700,36622626600,36622626600,-,Mexico,1.0,3002| 3003,Drug Discovery| Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Innovative Drug Delivery Systems for Enhanced Bioavailability,4609,96.425,Definitive,Nacional,2.0
