Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hidalgo, Ricardo A.Pino",59420052900,"The indigenous peoples in Mexico city: A multiplicity of social, spatial, and environmental injustices","Hidalgo, R.A.P.",1.0,59420052900,2024.0,2024-06-30,Scripta Nova ,28,2,173-195,-,ISSN-11389788,6300153139.0,Journal,Universitat de Barcelona,Spanish,0.61,56,0.9,74,0.206,71,0.36,10.0,0.0,0.0,5.81,70.0,70.0,0.0,0.0,"Hidalgo, R.A.P. (2024).The indigenous peoples in Mexico city: A multiplicity of social, spatial, and environmental injustices. Scripta Nova ,28(2) 173-195",https://www.scopus.com/record/display.url?eid=2-s2.0-85209903825&origin=resultslist,10.1344/sn2024.28.42123,Article,Gold,2-s2.0-85209903825,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,-,-,59420052900,59420052900,Mexico,1.0,3305,"Geography, Planning and Development",3,Social Sciences & Management,425,Geography,40,Social Sciences,44| 33,Human Society| Built Environment And Design,3304| 4403| 4406,Urban and regional planning| Demography| Human geography,SDG 10| SDG 11| SDG 16,-,-,-,-,-,-,-,Personal,1.0
