Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Melchor, Martínez Herrera",57204894076,"Fullerenemalonates inhibit amyloid beta aggregation, in vitro and in silico evaluation","Melchor, M.-H.| Susana, F.-G.| Francisco, G.-S.| Beltran, H.I.| Norma, R.-F.| Lerma-Romero, J.A.| Lopez-Camacho, P.-Y.| Gustavo, B.-I.",8.0,57204894076| 57204894139| 57204898265| 6603666134| 7003741566| 57204902787| 56013726000| 56013598800,2018.0,2018-01-01,RSC Advances,8,69,39667-39677,-,ISSN-20462069,21100199840.0,Journal,Royal Society of Chemistry,English,0.8,43,6.5,11,0.807,19,0.72,27.0,23.0,0.62,12.92,24.0,41.0,0.0,0.0,"Melchor, M.-H., Susana, F.-G., Francisco, G.-S. and 5 more (...) (2018).Fullerenemalonates inhibit amyloid beta aggregation, in vitro and in silico evaluation. RSC Advances,8(69) 39667-39677",https://www.scopus.com/record/display.url?eid=2-s2.0-85057737857&origin=resultslist,10.1039/c8ra07643j,Article,Gold|Green,2-s2.0-85057737857,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Guanajuato| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Technische Universität Darmstadt,704696| 505002| 505017| 505020| 505011| 505023| 309004,Government| Academic,7.0,60024080| 60027998| 60033291| 60011226| 60017323| 60019176| 60032442,"Universidad Autónoma Metropolitana Unidad Cuajimalpa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad de Guanajuato| Technische Universität Darmstadt| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México",57204894076,56013598800,56013598800,-,Mexico| Germany,2.0,1500| 1600,General Chemical Engineering| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,219| 409,Engineering - Chemical| Chemistry,36| 37,Engineering| Physical Sciences,34,Chemical Sciences,-,-,SDG 3,Fullerene Dynamics and Electronic Properties Exploration,1111,9.876,Fullerene Nanoparticles in Therapeutic Applications,6380,91.216,Very Good,Internacional,6.0
