Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Norman, Manning",58643524400,EVALUACIÓN DEL EFECTO ANTIOXIDANTE DE LA OLANZAPINA EN COMBINACIÓN CON N ACETILCISTEÍNA EN UN MODELO DE ESQUIZOFRENIA INDUCIDO POR MK-801 EN RATÓN,"Reyna, L.-A.| Iván, P.-N.| Camilo, R.| Alfonso, M.-B.| Erick, M.| Norman, M.| Araceli, D.-R.",7.0,58643369900| 57203357177| 57224110267| 58643207100| 58642574700| 58643524400| 55993788200,2023.0,2023-01-01,Archivos de Neurociencias,28,3,7-14,-,ISSN-10285938,91878.0,Journal,Instituto Nacional de Neurologia y Neurocirurgia,Spanish,0.08,93,0.2,96,0.121,92,0.57,8.0,0.0,0.0,8.52,77.0,77.0,0.0,0.0,"Reyna, L.-A., Iván, P.-N., Camilo, R. and 4 more (...) (2023).EVALUACIÓN DEL EFECTO ANTIOXIDANTE DE LA OLANZAPINA EN COMBINACIÓN CON N ACETILCISTEÍNA EN UN MODELO DE ESQUIZOFRENIA INDUCIDO POR MK-801 EN RATÓN. Archivos de Neurociencias,28(3) 7-14",https://www.scopus.com/record/display.url?eid=2-s2.0-85173937489&origin=resultslist,10.31157/an.v28i3.399,Article,Hybrid gold,2-s2.0-85173937489,-,Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,505017| 505040,Government| Academic,2.0,60000029| 60010210,Instituto Nacional de Neurología y Neurocirugía| Universidad Autónoma Metropolitana Unidad Xochimilco,58643369900,55993788200,55993788200,-,Mexico,1.0,2728| 2808,Neurology (clinical)| Neurology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3209,Neurosciences,-,Glycogen Synthase Kinase 3 in Bipolar Disorder,585,53.63,Oxidative Stress and Antioxidant Mechanisms in Schizophrenia,16429,92.8,Definitive,Nacional,2.0
