Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Moreno-García, Abraham F.",57221383722,Sustainable biorefinery associated with wastewater treatment of Cr (III) using a native microalgae consortium,"Moreno-García, A.F.| Neri-Torres, E.E.| Mena-Cervantes, V.Y.| Altamirano, R.H.| Pineda-Flores, G.| Luna-Sánchez, R.| García-Solares, M.| Vazquez-Arenas, J.| Suastes-Rivas, J.K.",9.0,57221383722| 57190665091| 56013624700| 57203148814| 6602421934| 6506635334| 56007072000| 56013705500| 55997017300,2021.0,2021-04-15,Fuel,290,-,-,119040,ISSN-00162361,16313.0,Journal,Elsevier Ltd,English,1.85,8,11.2,5,1.514,6,3.63,101.0,38.0,2.14,14.47,10.0,12.0,0.0,0.0,"Moreno-García, A.F., Neri-Torres, E.E., Mena-Cervantes, V.Y. and 6 more (...) (2021).Sustainable biorefinery associated with wastewater treatment of Cr (III) using a native microalgae consortium. Fuel,290",https://www.scopus.com/record/display.url?eid=2-s2.0-85098988869&origin=resultslist,10.1016/j.fuel.2020.119040,Article,,2-s2.0-85098988869,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA)| Instituto Politécnico Nacional,704696| 505017| 702731| 505011,Academic| Government,4.0,60023193| 60011923| 60019176| 120273117| 60027998| 60028381,"Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Iberoamericana| Instituto Politécnico Nacional| Laboratorio Nacional de Desarrollo y Aseguramiento de la Calidad de Biocombustibles (LaNDACBio)| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57221383722,55997017300,56007072000| 56013705500,-,Mexico,1.0,1500| 1605| 2102| 2103,General Chemical Engineering| Organic Chemistry| Energy Engineering and Power Technology| Fuel Technology,2| 4,Engineering & Technology| Natural Sciences,219| 409| 221| 249,Engineering - Chemical| Chemistry| Engineering - Electrical & Electronic| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,40,Engineering,4012| 4004| 4019,Fluid mechanics and thermal engineering| Chemical engineering| Resources engineering and extractive metallurgy,SDG 6| SDG 7| SDG 12,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgae Utilization in Wastewater Treatment Systems,2719,99.773,Very Good,Nacional,4.0
