Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rosales, Isela Padilla",58519168000,Optimization of blue upconverted light emission based on fluoroindate glass matrix and subsequent chitosan functionalization.,"Jimenez, G.L.| Shrestha, B.| Porter, T.| Brzychczy-Włoch, M.| Vazquez-Lopez, C.| Falcony, C.| Rosales, I.P.| Ragin, T.| Kochanowicz, M.| Dorosz, D.",10.0,56364218800| 57210227647| 7202753738| 8627476800| 7003721471| 7006061381| 58519168000| 55445996400| 24174571400| 55971282800,2023.0,2023-12-01,Materials Research Bulletin,168,-,-,112459,ISSN-00255408,24709.0,Journal,Elsevier Ltd,English,0.94,31,9.8,8,0.918,17,2.7,56.0,2.0,0.16,12.29,56.0,69.0,0.0,0.0,"Jimenez, G.L., Shrestha, B., Porter, T. and 7 more (...) (2023).Optimization of blue upconverted light emission based on fluoroindate glass matrix and subsequent chitosan functionalization.. Materials Research Bulletin,168",https://www.scopus.com/record/display.url?eid=2-s2.0-85166466570&origin=resultslist,10.1016/j.materresbull.2023.112459,Article,Green,2-s2.0-85166466570,-,Białystok University of Technology| University of Texas at Austin| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Jagiellonian University in Kraków| AGH University of Krakow| Instituto Politécnico Nacional,327005| 508345| 505002| 505017| 327010| 327002| 505011,Academic| Government,7.0,60017351| 60013372| 60021361| 60019176| 60017323| 60014923| 60002096,AGH University of Krakow| The University of Texas at Austin| Uniwersytet Jagielloński| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Bialystok University of Technology,56364218800,55971282800,56364218800,-,Mexico| Poland| United States,3.0,2210| 2211| 2500| 3104,Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,222| 433| 439,Engineering - Mechanical| Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3403| 3402,Macromolecular and materials chemistry| Inorganic chemistry,-,Luminescent Phosphors and Upconversion Nanomaterials Applications,58,96.01,Upconversion Nanoparticles in Energy and Imaging,100,99.39,Definitive,Internacional,3.0
