Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez García, Carlos",58046600500,Free energy calculations and solubility in water of organic molecules: a numerical relation through molecular dynamics,"Ramírez García, C.| Méndez-Maldonado, G.A.| Guillermo Méndez-Bermúdez, J.| Núñez-Rojas, E.",4.0,58046600500| 42861935500| 58046709200| 50262780000,2023.0,2023-01-01,Molecular Simulation,49,4,393-402,-,ISSN-08927022,24801.0,Journal,Taylor and Francis Ltd.,English,0.55,59,3.8,37,0.343,53,0.56,12.0,4.0,0.32,12.52,43.0,59.0,0.0,0.0,"Ramírez García, C., Méndez-Maldonado, G.A., Guillermo Méndez-Bermúdez, J. and 1 more (...) (2023).Free energy calculations and solubility in water of organic molecules: a numerical relation through molecular dynamics. Molecular Simulation,49(4) 393-402",https://www.scopus.com/record/display.url?eid=2-s2.0-85145924900&origin=resultslist,10.1080/08927022.2022.2163673,Article,Green,2-s2.0-85145924900,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad de Guadalajara,704696| 505017| 505019,Academic| Government,3.0,60028381| 60008943| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Guadalajara| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",58046600500,50262780000,50262780000,-,Mexico,1.0,1500| 1600| 1710| 2500| 2611| 3104,General Chemical Engineering| General Chemistry| Information Systems| General Materials Science| Modeling and Simulation| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,433| 409| 212| 439| 431| 219,Materials Science| Chemistry| Computer Science & Information Systems| Physics & Astronomy| Mathematics| Engineering - Chemical,37| 38| 36,Physical Sciences| Computer Science| Engineering,51| 34,Physical Sciences| Chemical Sciences,-,-,-,Molecular Dynamics and Hydrogen Bonding in Water,191,75.474,Molecular Dynamics and Force Field Innovations,2189,98.735,Definitive,Nacional,3.0
