Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"López-Simeon, Roxana",47962035200,Surface interaction of polysaccharide thin model films and citrate- or protein-capped gold nanoparticles,"Gomez-Maldonado, D.| López-Simeon, R.| Topete, A.| Rojas, O.J.| Beltran-Vargas, N.E.| Campos-Terán, J.",6.0,57205544773| 47962035200| 36538075100| 7006924191| 56000854900| 6507073479,2023.0,2023-08-01,Applied Nanoscience (Switzerland),13,8,5807-5819,-,ISSN-21905509,21100886227.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.81,40,7.1,22,0.512,41,4.57,78.0,0.0,0.0,10.85,77.0,77.0,0.0,0.0,"Gomez-Maldonado, D., López-Simeon, R., Topete, A. and 3 more (...) (2023).Surface interaction of polysaccharide thin model films and citrate- or protein-capped gold nanoparticles. Applied Nanoscience (Switzerland),13(8) 5807-5819",https://www.scopus.com/record/display.url?eid=2-s2.0-85151713830&origin=resultslist,10.1007/s13204-023-02833-2,Article,,2-s2.0-85151713830,-,Universidad Autónoma Metropolitana| Aalto University| University of British Columbia| Universidad de Guadalajara| Northeastern University,505017| 313003| 501036| 505019| 508172,Academic,5.0,60024080| 60008943| 60103653| 60010365| 60028628| 60141202,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad de Guadalajara| Aalto University| The University of British Columbia| Northeastern University| College of Engineering,57205544773,6507073479,6507073479,-,Mexico| Finland| United States| Canada,4.0,1305| 1307| 1606| 2208| 2501| 3107,"Biotechnology| Cell Biology| Physical and Theoretical Chemistry| Electrical and Electronic Engineering| Materials Science (miscellaneous)| Atomic and Molecular Physics, and Optics",4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,409| 221| 507| 439| 433| 249,Chemistry| Engineering - Electrical & Electronic| Biological Sciences| Physics & Astronomy| Materials Science| Engineering - Petroleum,32| 36| 37,Life Sciences| Engineering| Physical Sciences,40,Engineering,4016| 4018,Materials engineering| Nanotechnology,-,Hydrogels and Bioprinting in Tissue Engineering,252,99.019,Innovative Biomaterials for Cardiac Tissue Engineering,9900,97.705,Definitive,Internacional,2.0
