Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez-Olivares, Paola",57224912890,Catalytic nanomedicine. Cu/TiO2–SiO2 nanoparticles as treatment of diabetic foot ulcer: A case report,"López-Goerne, T.| Ramírez-Olivares, P.| Pérez-Dávalos, L.A.| Velázquez-Muñoz, J.A.| Reyes-González, J.",5.0,7103066402| 57224912890| 57224912445| 57224913560| 59938164500,2020.0,2020-01-01,Current Nanomedicine,10,3,290-295,-,ISSN-24681873,21101040674.0,Journal,Bentham Science Publishers,English,0.15,85,0.3,91,-,-,0.3,12.0,15.0,0.63,12.79,31.0,40.0,0.0,0.0,"López-Goerne, T., Ramírez-Olivares, P., Pérez-Dávalos, L.A. and 2 more (...) (2020).Catalytic nanomedicine. Cu/TiO2–SiO2 nanoparticles as treatment of diabetic foot ulcer: A case report. Current Nanomedicine,10(3) 290-295",https://www.scopus.com/record/display.url?eid=2-s2.0-85108582716&origin=resultslist,10.2174/2468187309666190906121924,Article,Hybrid gold,2-s2.0-85108582716,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 109914224| 60022869| 60032442,"Universidad Autónoma Metropolitana Unidad Xochimilco| Centro de Estudios en Diabetes| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Nacional Autónoma de México",7103066402,59938164500,7103066402,-,Mexico,1.0,1502| 2204| 2701,Bioengineering| Biomedical Engineering| Medicine (miscellaneous),2| 5,Engineering & Technology| Life Sciences & Medicine,507| 219| 532,Biological Sciences| Engineering - Chemical| Medicine,36| 34,Engineering| Medical and Health,32| 40,Biomedical And Clinical Sciences| Engineering,3214| 3206| 4018,Pharmacology and pharmaceutical sciences| Medical biotechnology| Nanotechnology,SDG 3,Diabetes and Its Complications in Foot Health,783,56.9,Comprehensive Management of Diabetic Foot Ulcers,197,99.082,Very Good,Nacional,2.0
