Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez, Eduardo Chimal",57200504721,"Abundance and richness of arbuscular mycorrhizal fungi in coffee plantations from Soconusco, Chiapas, Mexico.","Bertolini, V.| Montaño, N.M.| Sánchez, E.C.| Fregoso, L.V.| Ruiz, J.G.| Vázquez, J.M.M.",6.0,56285906500| 12752129400| 57200504721| 25960482600| 55993765600| 57200497986,2018.0,2018-01-01,Revista de Biologia Tropical,66,1,91-105,-,ISSN-00347744,13567.0,Journal,Universidad de Costa Rica,Spanish,0.5,65,1,49,0.328,42,2.45,58.0,12.0,0.7,7.13,38.0,38.0,0.0,0.0,"Bertolini, V., Montaño, N.M., Sánchez, E.C. and 3 more (...) (2018).Abundance and richness of arbuscular mycorrhizal fungi in coffee plantations from Soconusco, Chiapas, Mexico.. Revista de Biologia Tropical,66(1) 91-105",https://www.scopus.com/record/display.url?eid=2-s2.0-85041394393&origin=resultslist,10.15517/rbt.v66i1.27946,Article,Gold|Green,2-s2.0-85041394393,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Colegio de la Frontera Sur,704696| 505017| 505023| 505030,Academic| Government,4.0,60015438| 60028381| 120172384| 60032442| 60029824,"El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Politécnica de Tapachula (UPT)| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza",56285906500,57200497986,56285906500,-,Mexico,1.0,1100,General Agricultural and Biological Sciences,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 41,Biological Sciences| Environmental Sciences,4104| 3103| 3109,Environmental management| Ecology| Zoology,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Classification of Arbuscular Mycorrhizal Fungi,43302,60.012,Defensible,Nacional,4.0
