Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Dzib, Eugenia V.",57194494724,Eyringpy: A program for computing rate constants in the gas phase and in solution,"Dzib, E.| Cabellos, J.L.| Ortíz-Chi, F.| Pan, S.| Galano, A.| Merino, G.",6.0,57194494724| 24823926100| 55519741800| 54405920300| 55995932900| 56000743500,2019.0,2019-01-15,International Journal of Quantum Chemistry,119,2,-,e25686,ISSN-00207608,24127.0,Journal,John Wiley and Sons Inc.,English,0.66,54,3.4,39,0.484,46,1.22,58.0,177.0,7.54,11.28,2.0,2.0,0.0,0.0,"Dzib, E., Cabellos, J.L., Ortíz-Chi, F. and 3 more (...) (2019).Eyringpy: A program for computing rate constants in the gas phase and in solution. International Journal of Quantum Chemistry,119(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85053254861&origin=resultslist,10.1002/qua.25686,Article,,2-s2.0-85053254861,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Sonora| Nanjing Tech University| Universidad Juarez Autonoma de Tabasco,505002| 505017| 505021| 203134| 705961,Academic| Government,5.0,60017323| 60032897| 60025378| 60025441| 60028381,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad de Sonora| Universidad Juárez Autónoma de Tabasco| Nanjing Tech University| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57194494724,56000743500,56000743500,-,China| Mexico,2.0,1606| 3104| 3107,"Physical and Theoretical Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,409| 439| 249,Chemistry| Physics & Astronomy| Engineering - Petroleum,37,Physical Sciences,34,Chemical Sciences,3406| 3407,Physical chemistry| Theoretical and computational chemistry,-,Radical Mechanisms in Alkaloid Chemistry,1178,12.492,Mechanisms of Radical Scavenging in Antioxidants,7544,93.035,Very Good,Internacional,4.0
