Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Culebro, Jorge",58758788800,CRISIS MANAGEMENT AND COVID-19 IN THE MEXICAN GOVERNMENT RESPONSE. INSTRUMENTS OF COORDINATION IN THE SUBNATIONAL GOVERNMENTS,"Culebro, J.| Bahena, B.M.| Cruz, P.",3.0,58758788800| 40461066900| 58758547200,2023.0,2023-01-01,Revista de Gestion Publica,12,1,47-65,-,ISSN-07191839,21101136672.0,Journal,Universidad De Valparaiso,Spanish,0.25,82,0.2,93,0.105,95,0.28,17.0,0.0,0.0,11.8,77.0,77.0,0.0,0.0,"Culebro, J., Bahena, B.M., Cruz, P. (2023).CRISIS MANAGEMENT AND COVID-19 IN THE MEXICAN GOVERNMENT RESPONSE. INSTRUMENTS OF COORDINATION IN THE SUBNATIONAL GOVERNMENTS. Revista de Gestion Publica,12(1) 47-65",https://www.scopus.com/record/display.url?eid=2-s2.0-85179485053&origin=resultslist,10.22370/RGP.2023.12.1.3672,Article,Gold,2-s2.0-85179485053,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60024080| 60014923| 60019176| 60014691,"Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| El Colegio Mexiquense, A.C.",58758788800,58758547200,-,-,Mexico,1.0,1401| 1402| 1403| 1404| 1405| 1406| 1407| 1408| 1409| 1410,"Business, Management and Accounting (miscellaneous)| Accounting| Business and International Management| Management Information Systems| Management of Technology and Innovation| Marketing| Organizational Behavior and Human Resource Management| Strategy and Management| Tourism, Leisure and Hospitality Management| Industrial Relations",3,Social Sciences & Management,335| 327| 301| 308,Marketing| Hospitality & Leisure Management| Accounting & Finance| Business & Management Studies,35,Business and Economics,-,-,-,-,SDG 3,Resilience Strategies for Climate Change and Disasters,438,92.871,Crisis Management Networks in Emergency Response,3582,94.326,Definitive,Nacional,2.0
