Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"García-Suárez, María Dolores",15735738500,The structure and function of cholinesterases: Target of pesticides,"López-Durán, R.M.| Valencia-Quintana, R.| Sánchez-Alarcón, J.| Pérez-Aguilar, B.| Salinas-Arreortua, N.| Serrano, H.| García-Suárez, M.D.| Muñoz-Nava, H.| Hernández-Hernández, Á.| Vidal-Moreno, C.| Gómez-Olivares, J.L.",11.0,57202949622| 55989753600| 6506854384| 56595152200| 16433062200| 6603961378| 15735738500| 6504662707| 59867137800| 57208471354| 6503993523,2018.0,2018-01-01,Revista Internacional de Contaminacion Ambiental,34,-,69-80,-,ISSN-01884999,25279.0,Journal,"Centro de Ciencias de la Atmosfera, UNAM",Spanish,0.37,74,0.4,80,0.173,76,0.23,21.0,2.0,0.0,16.49,68.0,74.0,0.0,2.0,"López-Durán, R.M., Valencia-Quintana, R., Sánchez-Alarcón, J. and 8 more (...) (2018).The structure and function of cholinesterases: Target of pesticides. Revista Internacional de Contaminacion Ambiental,3469-80",https://www.scopus.com/record/display.url?eid=2-s2.0-85064868324&origin=resultslist,10.20937/RICA.2018.34.ESP02.06,Article,Gold,2-s2.0-85064868324,-,Universidad Autónoma de Nayarit| Universidad Autónoma Metropolitana| Universidad Autónoma de Tlaxcala| University of Murcia,713817| 505017| 714292| 312028,Academic,4.0,60028381| 60029589| 60004046| 60000130,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Tlaxcala| Universidad Autónoma de Nayarit| Universidad de Murcia,57202949622,6503993523,6503993523,-,Spain| Mexico,2.0,2310| 2311,Pollution| Waste Management and Disposal,3,Social Sciences & Management,424,Environmental Sciences,37,Physical Sciences,40| 41,Engineering| Environmental Sciences,4104| 4004| 4105,Environmental management| Chemical engineering| Pollution and contamination,-,Innovative Approaches in Acetylcholinesterase Inhibition,848,43.362,Acetylcholinesterase Function in Cholinergic Systems,11178,66.251,Very Good,Internacional,3.0
