Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Conde Sotelo, Víctor M.",57208346971,Development of Bifunctional Hydrodeoxygenation Catalyst Rh-HY for the Generation of Biomass-Derived High-Energy-Density Fuels,"Granados Fócil, A.A.| Granados Fócil, S.| Conde Sotelo, V.M.| Grimm, R.L.| González García, F.| Rojas Santiago, E.| Santolalla Vargas, C.E.| Vera Ramírez, M.A.| de los Reyes Heredia, J.A.",9.0,51863543600| 21740455900| 57208346971| 7202638329| 56000780400| 57497165100| 56600701100| 55793560100| 6701672264,2019.0,2019-06-01,Energy Technology,7,6,-,1801112,ISSN-21944288,21100423919.0,Journal,Wiley-VCH Verlag,English,0.71,50,4.7,20,0.846,24,2.07,94.0,19.0,0.38,18.38,26.0,54.0,0.0,0.0,"Granados Fócil, A.A., Granados Fócil, S., Conde Sotelo, V.M. and 6 more (...) (2019).Development of Bifunctional Hydrodeoxygenation Catalyst Rh-HY for the Generation of Biomass-Derived High-Energy-Density Fuels. Energy Technology,7(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064541630&origin=resultslist,10.1002/ente.201801112,Article,,2-s2.0-85064541630,-,Worcester Polytechnic Institute| Clark University| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,508380| 508037| 505017| 505011,Academic,4.0,60028381| 60026910| 60011410| 60157578| 60019176| 122434505,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Clark University| Worcester Polytechnic Institute| School of Arts & Sciences| Instituto Politécnico Nacional| Agilent Technologies,51863543600,6701672264,6701672264,-,Mexico| United States,2.0,2100,General Energy,2,Engineering & Technology,249| 221,Engineering - Petroleum| Engineering - Electrical & Electronic,36,Engineering,40,Engineering,4008,Electrical engineering,-,Catalytic Pyrolysis and Bio-Oil Production Potential,626,94.964,Catalyst Design for Hydrodeoxygenation of Biomass,13727,98.455,Very Good,Internacional,2.0
