Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Silva, J. M.",58778941700,A coherent state approach to the Casimir effect for a massive scalar field in a noncommutative spacetime,"Escobar, C.A.| Martín-Ruiz, A.| Linares, R.| Silva, J.M.",4.0,56176621500| 56096214600| 7003322293| 58778941700,2024.0,2024-01-01,Annals of Physics,460,-,-,169570,ISSN-00034916,27002.0,Journal,Academic Press Inc.,English,0.9,36,5.3,24,0.7,25,1.43,16.0,2.0,0.25,7.91,45.0,60.0,0.0,0.0,"Escobar, C.A., Martín-Ruiz, A., Linares, R. and 1 more (...) (2024).A coherent state approach to the Casimir effect for a massive scalar field in a noncommutative spacetime. Annals of Physics,460",https://www.scopus.com/record/display.url?eid=2-s2.0-85180582912&origin=resultslist,10.1016/j.aop.2023.169570,Article,,2-s2.0-85180582912,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442| 60007179,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Instituto de Ciencias Nucleares de la UNAM,56176621500,58778941700,56176621500,-,Mexico,1.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Quantum States and Metamaterials in Superfluid Systems,52,90.778,Casimir Forces and Quantum Interactions in Materials,1910,87.782,Definitive,Nacional,2.0
