Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Leptin regulates neuropeptides associated with food intake and GnRH secretion,"Guzmán, A.| Hernández-Coronado, C.G.| Rosales-Torres, A.M.| Hernández-Medrano, J.H.",4.0,56435568900| 56436581100| 57195455752| 55247282200,2019.0,2019-02-01,Annales d'Endocrinologie,80,1,38-46,-,ISSN-00034266,25391.0,Journal,Elsevier Masson SAS,English| French,0.71,50,2.8,57,0.735,32,1.98,59.0,44.0,1.81,12.14,11.0,15.0,0.0,0.0,"Guzmán, A., Hernández-Coronado, C.G., Rosales-Torres, A.M. and 1 more (...) (2019).Leptin regulates neuropeptides associated with food intake and GnRH secretion. Annales d'Endocrinologie,80(1) 38-46",https://www.scopus.com/record/display.url?eid=2-s2.0-85053705181&origin=resultslist,10.1016/j.ando.2018.07.012,Article,Green,2-s2.0-85053705181,30243474,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,56435568900,55247282200,56435568900,-,Mexico,1.0,1310| 2712,"Endocrinology| Endocrinology, Diabetes and Metabolism",5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,-,Interplay of Leptin and Ghrelin in Energy Regulation,414,39.634,Kisspeptin's Role in Reproductive Hormone Regulation,5580,94.443,Very Good,Nacional,2.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,"Sphingosine-1-phosphate, regulated by FSH and VEGF, stimulates granulosa cell proliferation","Hernández-Coronado, C.G.| Guzmán, A.| Rodríguez, A.| Mondragón, J.A.| Romano, M.C.| Gutiérrez, C.G.| Rosales-Torres, A.M.",7.0,56436581100| 56435568900| 55983942200| 56114786500| 7402437743| 55802371707| 7005330981,2016.0,2016-09-15,General and Comparative Endocrinology,236,-,1-8,-,ISSN-00166480,26113.0,Journal,Academic Press Inc.,English,0.95,31,4.9,4,1.085,8,1.59,31.0,34.0,1.71,6.44,17.0,16.0,0.0,0.0,"Hernández-Coronado, C.G., Guzmán, A., Rodríguez, A. and 4 more (...) (2016).Sphingosine-1-phosphate, regulated by FSH and VEGF, stimulates granulosa cell proliferation. General and Comparative Endocrinology,2361-8",https://www.scopus.com/record/display.url?eid=2-s2.0-84982084502&origin=resultslist,10.1016/j.ygcen.2016.06.029,Article,,2-s2.0-84982084502,27342378,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505002| 505017| 505011| 505023,Government| Academic,4.0,60010210| 60032442| 60017323| 60019176,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional,56436581100,7005330981,7005330981,-,Mexico,1.0,1103| 1310,Animal Science and Zoology| Endocrinology,5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,34| 32,Medical and Health| Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3202| 3109,Clinical sciences| Zoology,-,Therapeutic Advances in Lysosomal Storage Disorders,312,63.244,Sphingosine Phosphate Pathways in Cancer and Cardiovascular Health,2894,96.2,Very Good,Nacional,4.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Sphingosine-1-phosphate (S1P) in ovarian physiology and disease,"Hernández-Coronado, C.G.| Guzmán, A.| Castillo-Juárez, H.| Zamora-Gutiérrez, D.| Rosales-Torres, A.M.",5.0,56436581100| 56435568900| 6603205945| 56653489500| 57195455752,2019.0,2019-11-01,Annales d'Endocrinologie,80,5-6,263-272,-,ISSN-00034266,25391.0,Journal,Elsevier Masson SAS,English| French,0.71,50,2.8,57,0.735,32,1.09,27.0,24.0,0.82,12.14,21.0,34.0,0.0,0.0,"Hernández-Coronado, C.G., Guzmán, A., Castillo-Juárez, H. and 2 more (...) (2019).Sphingosine-1-phosphate (S1P) in ovarian physiology and disease. Annales d'Endocrinologie,80(5-6) 263-272",https://www.scopus.com/record/display.url?eid=2-s2.0-85070985277&origin=resultslist,10.1016/j.ando.2019.06.003,Article,,2-s2.0-85070985277,31455516,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,56436581100,57195455752,57195455752,-,Mexico,1.0,1310| 2712,"Endocrinology| Endocrinology, Diabetes and Metabolism",5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Therapeutic Advances in Lysosomal Storage Disorders,312,63.244,Sphingosine Phosphate Pathways in Cancer and Cardiovascular Health,2894,96.2,Very Good,UAM,1.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Hypoxia up-regulates VEGF ligand and downregulates VEGF soluble receptor mRNA expression in bovine granulosa cells in vitro,"Hernández-Morales, J.| Hernández-Coronado, C.G.| Guzmán, A.| Zamora-Gutiérrez, D.| Fierro, F.| Gutiérrez, C.G.| Rosales-Torres, A.M.",7.0,57200220960| 56436581100| 56435568900| 56653489500| 56002682200| 55802371707| 57195455752,2021.0,2021-04-15,Theriogenology,165,-,76-83,-,ISSN-0093691X,18903.0,Journal,Elsevier Inc.,English,1.15,25,4.8,3,0.685,3,0.44,10.0,15.0,2.36,5.51,27.0,10.0,0.0,0.0,"Hernández-Morales, J., Hernández-Coronado, C.G., Guzmán, A. and 4 more (...) (2021).Hypoxia up-regulates VEGF ligand and downregulates VEGF soluble receptor mRNA expression in bovine granulosa cells in vitro. Theriogenology,16576-83",https://www.scopus.com/record/display.url?eid=2-s2.0-85101520856&origin=resultslist,10.1016/j.theriogenology.2021.02.006,Article,,2-s2.0-85101520856,33640589,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60010210| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,57200220960,57195455752,57195455752,-,Mexico,1.0,1103| 3402| 3403| 3404,Animal Science and Zoology| Equine| Food Animals| Small Animals,5,Life Sciences & Medicine,546| 502,Veterinary Science| Agriculture & Forestry,32,Life Sciences,30| 32| 31,"Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences| Biological Sciences",-,-,-,Vascular Endothelial Growth Factor in Tumor Dynamics,319,72.596,Vascular Endothelial Growth Factor Isoforms in Angiogenesis,63163,57.797,Defensible,Nacional,2.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Co-ordinated expression of the VEGF system components in granulosa cells to develop a proangiogenic autocrine milieu during ovarian follicle development,"Zamora-Gutiérrez, D.| Guzmán, A.| Hernández-Coronado, C.G.| Castillo-Juárez, H.| Fierro, F.| Gutiérrez, C.G.| Bojalil, R.| Rosales-Torres, A.M.",8.0,56653489500| 56435568900| 56436581100| 6603205945| 56002682200| 55802371707| 6701775532| 57195455752,2019.0,2019-02-01,Molecular Reproduction and Development,86,2,156-165,-,ISSN-1040452X,14163.0,Journal,John Wiley and Sons Inc,English,1.06,27,3.5,58,0.845,53,0.76,17.0,9.0,0.27,15.05,42.0,60.0,0.0,0.0,"Zamora-Gutiérrez, D., Guzmán, A., Hernández-Coronado, C.G. and 5 more (...) (2019).Co-ordinated expression of the VEGF system components in granulosa cells to develop a proangiogenic autocrine milieu during ovarian follicle development. Molecular Reproduction and Development,86(2) 156-165",https://www.scopus.com/record/display.url?eid=2-s2.0-85058075167&origin=resultslist,10.1002/mrd.23089,Article,,2-s2.0-85058075167,30431677,Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 505008| 505023,Academic| Government,3.0,60010210| 60028381| 60032442| 60010748,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Instituto Nacional de Cardiologia Ignacio Chavez,56653489500,57195455752,57195455752,-,Mexico,1.0,1307| 1309| 1311,Cell Biology| Developmental Biology| Genetics,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31,Biological Sciences,3101,Biochemistry and cell biology,-,Vascular Endothelial Growth Factor in Tumor Dynamics,319,72.596,Vascular Endothelial Growth Factor Isoforms in Angiogenesis,63163,57.797,Very Good,Nacional,3.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Short-term dietary concentrate supplementation during estrus synchronization treatment in beef cows increased IGF-I serum concentration but did not affect the reproductive response,"Rosales-Torres, A.M.| López-Cedillo, Z.B.| Hernández-Coronado, C.G.| Rosete-Fernández, J.V.| Mendoza, G.D.| Guzmán, A.",6.0,7005330981| 57191487721| 56436581100| 54901907000| 7006056546| 56435568900,2017.0,2017-01-01,Tropical Animal Health and Production,49,1,221-226,-,ISSN-00494747,18937.0,Journal,Springer Netherlands,English,0.92,34,1.9,39,0.511,35,0.44,18.0,6.0,0.0,5.23,51.0,72.0,0.0,0.0,"Rosales-Torres, A.M., López-Cedillo, Z.B., Hernández-Coronado, C.G. and 3 more (...) (2017).Short-term dietary concentrate supplementation during estrus synchronization treatment in beef cows increased IGF-I serum concentration but did not affect the reproductive response. Tropical Animal Health and Production,49(1) 221-226",https://www.scopus.com/record/display.url?eid=2-s2.0-84990944413&origin=resultslist,10.1007/s11250-016-1166-7,Article,,2-s2.0-84990944413,27726060,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana",505038| 505017,Government| Academic,2.0,60010210| 60017983,"Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias",7005330981,56435568900,56435568900,-,Mexico,1.0,1103| 3403,Animal Science and Zoology| Food Animals,5,Life Sciences & Medicine,502| 546,Agriculture & Forestry| Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009| 3003,Veterinary sciences| Animal production,-,Reproductive Efficiency in Dairy and Meat Production,906,31.001,Reproductive Performance and Management in Cattle,33199,34.498,Very Good,Nacional,2.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Reproductive morphophysiology of an iteroparous batch spawner fish: from early follicle development to ovulation,"Domínguez-Castanedo, O.| Hernandez-Coronado, C.G.| Martínez-Espinosa, D.A.| Rosales-Torres, A.M.",4.0,56497887100| 56436581100| 25722185500| 57195455752,2024.0,2024-10-01,Journal of Fish Biology,105,4,1298-1313,-,ISSN-00221112,22560.0,Journal,John Wiley and Sons Inc,English,0.94,33,4,28,0.641,28,0.52,6.0,3.0,0.7,4.3,38.0,39.0,0.0,0.0,"Domínguez-Castanedo, O., Hernandez-Coronado, C.G., Martínez-Espinosa, D.A. and 1 more (...) (2024).Reproductive morphophysiology of an iteroparous batch spawner fish: from early follicle development to ovulation. Journal of Fish Biology,105(4) 1298-1313",https://www.scopus.com/record/display.url?eid=2-s2.0-85200595916&origin=resultslist,10.1111/jfb.15891,Article,Bronze,2-s2.0-85200595916,39113396,Universidad Autónoma Metropolitana,505017,Academic,1.0,123855404| 60010210| 60014923,Asociación Mexicana para el Estudio y Conservación de Cyprinodontiformes| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana,56497887100,57195455752,56497887100,-,Mexico,1.0,1104| 1105,"Aquatic Science| Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3103| 3109| 3005,Ecology| Zoology| Fisheries sciences,-,Spermatozoa Characteristics and Reproductive Dynamics in Fish,1419,10.334,Ultrastructure and Reproductive Mechanisms in Fish Spermatozoa,25358,47.174,Definitive,UAM,1.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Sphingosine-1-phosphate regulation of luteinising hormone-induced steroidogenesis and proliferation of bovine theca cells in vitro,"Medina-Moctezuma, Z.B.| Hernández-Coronado, C.G.| Marín-López, L.| Guzmán, A.| González-Aretia, D.| Gutiérrez, C.G.| Rosales-Torres, A.M.",7.0,58373546600| 56436581100| 58372112600| 56435568900| 58373546700| 55802371707| 57195455752,2023.0,2023-01-01,"Reproduction, Fertility and Development",35,9,518-526,-,ISSN-10313613,13544.0,Journal,CSIRO,English,0.58,56,2.1,49,0.316,55,0.49,6.0,3.0,0.46,6.49,49.0,51.0,0.0,0.0,"Medina-Moctezuma, Z.B., Hernández-Coronado, C.G., Marín-López, L. and 4 more (...) (2023).Sphingosine-1-phosphate regulation of luteinising hormone-induced steroidogenesis and proliferation of bovine theca cells in vitro. Reproduction, Fertility and Development,35(9) 518-526",https://www.scopus.com/record/display.url?eid=2-s2.0-85163227973&origin=resultslist,10.1071/RD22289,Article,,2-s2.0-85163227973,37225163,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60010210| 60032442,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,58373546600,57195455752,57195455752,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,30| 31| 32,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Biomedical And Clinical Sciences",3109| 3003| 3215,Zoology| Animal production| Reproductive medicine,-,Therapeutic Advances in Lysosomal Storage Disorders,312,63.244,Sphingosine Phosphate Pathways in Cancer and Cardiovascular Health,2894,96.2,Definitive,Nacional,2.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Sphingosine-1-phosphate mediates FSH-induced cell viability but not steroidogenesis in bovine granulosa cells,"González-Aretia, D.| Hernández-Coronado, C.G.| Guzmán, A.| Medina-Moctezuma, Z.B.| Gutiérrez, C.G.| Rosales-Torres, A.M.",6.0,58373546700| 56436581100| 56435568900| 58373546600| 55802371707| 57195455752,2024.0,2024-01-01,Theriogenology,213,-,90-96,-,ISSN-0093691X,18903.0,Journal,Elsevier Inc.,English,0.98,31,4.7,3,0.705,12,0.83,9.0,2.0,0.7,2.85,45.0,39.0,0.0,0.0,"González-Aretia, D., Hernández-Coronado, C.G., Guzmán, A. and 3 more (...) (2024).Sphingosine-1-phosphate mediates FSH-induced cell viability but not steroidogenesis in bovine granulosa cells. Theriogenology,21390-96",https://www.scopus.com/record/display.url?eid=2-s2.0-85173209015&origin=resultslist,10.1016/j.theriogenology.2023.10.003,Article,,2-s2.0-85173209015,37820497,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60010210| 60032442,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,58373546700,57195455752,57195455752,-,Mexico,1.0,1103| 3402| 3403| 3404,Animal Science and Zoology| Equine| Food Animals| Small Animals,5,Life Sciences & Medicine,546| 502,Veterinary Science| Agriculture & Forestry,32,Life Sciences,31| 32| 30,"Biological Sciences| Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences",-,-,-,Therapeutic Advances in Lysosomal Storage Disorders,312,63.244,Sphingosine Phosphate Pathways in Cancer and Cardiovascular Health,2894,96.2,Definitive,Nacional,2.0
"Hernandez-Coronado, Cyndi Gabriela",56436581100,Effects and action mechanism of gonadotropins on ovarian follicular cells: A novel role of Sphingosine-1-Phosphate (S1P). A review,"Guzmán, A.| Rosales-Torres, A.M.| Medina-Moctezuma, Z.B.| González-Aretia, D.| Hernández-Coronado, C.G.",5.0,56435568900| 57195455752| 58373546600| 58373546700| 56436581100,2024.0,2024-10-01,General and Comparative Endocrinology,357,-,-,114593,ISSN-00166480,26113.0,Journal,Academic Press Inc.,English,0.79,43,4.5,15,0.569,24,0.78,8.0,2.0,0.48,4.14,45.0,48.0,0.0,0.0,"Guzmán, A., Rosales-Torres, A.M., Medina-Moctezuma, Z.B. and 2 more (...) (2024).Effects and action mechanism of gonadotropins on ovarian follicular cells: A novel role of Sphingosine-1-Phosphate (S1P). A review. General and Comparative Endocrinology,357",https://www.scopus.com/record/display.url?eid=2-s2.0-85200143226&origin=resultslist,10.1016/j.ygcen.2024.114593,Article,,2-s2.0-85200143226,39047797,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 60014923,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana,56435568900,56436581100,56436581100,-,Mexico,1.0,1103| 1310,Animal Science and Zoology| Endocrinology,5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,32| 34,Life Sciences| Medical and Health,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3202| 3109,Clinical sciences| Zoology,-,Therapeutic Advances in Lysosomal Storage Disorders,312,63.244,Sphingosine Phosphate Pathways in Cancer and Cardiovascular Health,2894,96.2,Definitive,UAM,1.0
