Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Arana, Yoaly",57212585596,"Diverse sleep patterns, psychiatric disorders, and perceived stress in inhalants users living on the streets of Mexico City","Terán-Pérez, G.| Arana, Y.| Paredes, L.| Atilano-Barbosa, D.| Velázquez-Moctezuma, J.| Mercadillo, R.E.",6.0,15726956400| 57212585596| 56673934500| 57212583025| 7003970434| 18042269600,2020.0,2020-04-01,Sleep Health,6,2,192-196,-,ISSN-23527218,21100386467.0,Journal,Elsevier Inc,English,1.58,12,5.8,4,1.491,6,0.62,22.0,6.0,0.33,9.05,50.0,56.0,0.0,0.0,"Terán-Pérez, G., Arana, Y., Paredes, L. and 3 more (...) (2020).Diverse sleep patterns, psychiatric disorders, and perceived stress in inhalants users living on the streets of Mexico City. Sleep Health,6(2) 192-196",https://www.scopus.com/record/display.url?eid=2-s2.0-85077151858&origin=resultslist,10.1016/j.sleh.2019.11.005,Article,,2-s2.0-85077151858,31879094,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,704696| 505017| 505023,Academic| Government,3.0,60028381| 107653575| 60172283| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| National School of Anthropology and History| UNAM campus Juriquilla| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",15726956400,18042269600,18042269600,-,Mexico,1.0,2802| 3206| 3301| 3306,Behavioral Neuroscience| Neuropsychology and Physiological Psychology| Social Sciences (miscellaneous)| Health (social science),5| 3,Life Sciences & Medicine| Social Sciences & Management,532| 541,Medicine| Psychology,34| 39| 40,Medical and Health| Psychology| Social Sciences,42| 52,Health Sciences| Psychology,5203| 4206| 5201,Clinical and health psychology| Public health| Applied and developmental psychology,-,Alcohol Consumption and Its Health Implications,1268,15.631,Inhalant Abuse and Its Impact on Adolescents,7580,67.167,Very Good,Nacional,3.0
