Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Retana‑Marquez, Socorro",58812560000,Inactivation of Mst/Nrf2/Keap1 signaling flexibly mitigates MAPK/NQO-HO1 activation in the reproductive axis of experimental fluorosis,"Ommati, M.M.| Sabouri, S.| Sun, Z.| Zamiri, M.J.| Retana‑Marquez, S.| Nategh Ahmadi, H.| Zuo, Q.| Eftekhari, A.| Juárez-Rojas, L.| Asefi, Y.| Lei, L.| Cui, S.-G.| Jadidi, M.H.| Wang, H.-W.| Heidari, R.",15.0,55696276900| 57196262893| 56373654400| 6603440972| 58812560000| 57998111500| 58749483500| 56829076800| 56453552800| 57216565685| 58812143700| 58041591800| 58812143800| 55909122500| 25822454600,2024.0,2024-02-01,Ecotoxicology and Environmental Safety,271,-,-,115947,ISSN-01476513,25076.0,Journal,Academic Press,English,1.33,16,12.3,4,1.553,9,1.76,32.0,20.0,3.16,6.33,6.0,7.0,0.0,0.0,"Ommati, M.M., Sabouri, S., Sun, Z. and 12 more (...) (2024).Inactivation of Mst/Nrf2/Keap1 signaling flexibly mitigates MAPK/NQO-HO1 activation in the reproductive axis of experimental fluorosis. Ecotoxicology and Environmental Safety,271",https://www.scopus.com/record/display.url?eid=2-s2.0-85182382334&origin=resultslist,10.1016/j.ecoenv.2024.115947,Article,Gold|Green,2-s2.0-85182382334,38215664,Islamic Azad University| Henan University of Science and Technology| Universidad Autónoma Metropolitana| Shiraz University| Shiraz University of Medical Sciences| Shanxi Agricultural University| Azerbaijan State University of Economics| McGill University| Ege University,404011| 203093| 505017| 404019| 404020| 704002| 718666| 501016| 410018,Academic,9.0,60073587| 60021948| 60159515| 60087832| 60026914| 60028381| 60022028| 60109945| 60029502| 60002494| 60086039,"Henan University of Science and Technology| Shiraz University of Medical Sciences| Pharmaceutical Sciences Research Center (SUMS)| Shanxi Agricultural University| Shiraz University| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Ege Üniversitesi| Islamic Azad University, Ahar Branch| McGill Faculty of Medicine and Health Sciences| Université McGill| Azerbaijan State University of Economics (UNEC)",55696276900,25822454600,55696276900| 55909122500,-,Azerbaijan| China| Mexico| Turkey| Iran| Canada,6.0,2307| 2310| 2739,"Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health",5| 3,Life Sciences & Medicine| Social Sciences & Management,532| 424,Medicine| Environmental Sciences,34| 37,Medical and Health| Physical Sciences,42| 40| 41,Health Sciences| Engineering| Environmental Sciences,4011| 4102| 4202,Environmental engineering| Ecological applications| Epidemiology,-,Fluoride and Oral Health in Children,293,70.634,Fluoride Exposure and Its Biological Impacts,3357,95.134,Definitive,Internacional,1.0
