Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cruz-Rodríguez, Josué",58313741600,Ingesta alimentaria y composición corporal asociadas a síndrome metabólico en estudiantes universitarios,"Cruz-Rodríguez, J.| González-Vázquez, R.| Reyes-Castillo, P.| Mayorga-Reyes, L.| Nájera-Medina, O.| Ramos-Ibáñez, N.| Rodríguez-Magallanes, M.M.| Díaz-García, R.| Azaola-Espinosa, A.",9.0,58313741600| 6508128014| 57194732840| 6506681126| 6504614011| 12786745800| 55548332500| 57196002457| 42960975800,2020.0,2020-01-01,Revista Mexicana de Trastornos Alimentarios,10,1,42-52,-,ISSN-20071523,21100392550.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.34,74,1.1,65,0.123,90,1.26,57.0,5.0,0.35,11.37,54.0,55.0,0.0,0.0,"Cruz-Rodríguez, J., González-Vázquez, R., Reyes-Castillo, P. and 6 more (...) (2020).Ingesta alimentaria y composición corporal asociadas a síndrome metabólico en estudiantes universitarios. Revista Mexicana de Trastornos Alimentarios,10(1) 42-52",https://www.scopus.com/record/display.url?eid=2-s2.0-85090941891&origin=resultslist,10.22201/fesi.20071523e.2019.1.495,Article,Gold,2-s2.0-85090941891,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Academic| Government,2.0,60010210| 60027998,"Universidad Autónoma Metropolitana Unidad Xochimilco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",58313741600,42960975800,42960975800,-,Mexico,1.0,2738| 3203,Psychiatry and Mental Health| Clinical Psychology,5,Life Sciences & Medicine,541| 532,Psychology| Medicine,34| 39,Medical and Health| Psychology,42| 52,Health Sciences| Psychology,5203| 4206| 5201,Clinical and health psychology| Public health| Applied and developmental psychology,SDG 3,Physical Activity and Health Promotion Strategies,445,78.221,Health and Lifestyle Patterns Among University Students,4384,96.112,Defensible,Nacional,2.0
