Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Garcia, Claudia Irais Muñoz",59167735300,Trypanosoma cruzi in Wild and Synanthropic Mammals in Two Regions of Mexico: A Fieldwork and Genetic Discrete Typing Unit Review,"Martinez Ibarra, J.A.| Martinez, B.O.| Rodas Martinez, A.Z.| Flores, R.A.| Garcia, C.I.M.| Franco, E.R.| Villalobos, G.| Martinez Hernandez, F.",8.0,55993689100| 59168368000| 55192461700| 58683563800| 59167735300| 59167735400| 24382031900| 56000892500,2024.0,2024-08-01,Vector-Borne and Zoonotic Diseases,24,8,499-509,-,ISSN-15303667,20802.0,Journal,Mary Ann Liebert Inc.,English,0.74,46,4,47,0.631,46,1.4,14.0,4.0,0.77,5.22,32.0,36.0,0.0,0.0,"Martinez Ibarra, J.A., Martinez, B.O., Rodas Martinez, A.Z. and 5 more (...) (2024).Trypanosoma cruzi in Wild and Synanthropic Mammals in Two Regions of Mexico: A Fieldwork and Genetic Discrete Typing Unit Review. Vector-Borne and Zoonotic Diseases,24(8) 499-509",https://www.scopus.com/record/display.url?eid=2-s2.0-85195689202&origin=resultslist,10.1089/vbz.2023.0143,Article,,2-s2.0-85195689202,38836751,"Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Universidad de Guadalajara| Hospital General ""Dr. Manuel Gea González""",505017| 705961| 505019| 715276,Medical| Academic,4.0,60008943| 60003352| 60025378| 60014923,"Universidad de Guadalajara| Hospital General ""Dr. Manuel Gea González""| Universidad Juárez Autónoma de Tabasco| Universidad Autónoma Metropolitana",55993689100,56000892500,24382031900| 56000892500,-,Mexico,1.0,2404| 2406| 2725,Microbiology| Virology| Infectious Diseases,5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,42,Health Sciences,4202,Epidemiology,-,Leishmania and Macrophage Interactions in Disease,662,40.222,Genetic Diversity and Pathogenicity of Trypanosoma Cruzi,14446,76.786,Definitive,Nacional,4.0
