Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Damián, Gisela Espinosa",57201971011,"EN Mexico: Land, Territory and Gender. Breakdowns in the Patriarchal Order","Damián, G.E.",1.0,57201971011,2024.0,2024-09-19,Revista Espanola de Antropologia Americana,54,2,223-235,-,ISSN-05566533,5700176869.0,Journal,Universidad Compultense Madrid,Spanish,1.43,14,0.7,57,0.261,41,2.31,23.0,0.0,0.0,1.77,70.0,70.0,0.0,0.0,"Damián, G.E. (2024).EN Mexico: Land, Territory and Gender. Breakdowns in the Patriarchal Order. Revista Espanola de Antropologia Americana,54(2) 223-235",https://www.scopus.com/record/display.url?eid=2-s2.0-85205269322&origin=resultslist,10.5209/reaa.95476,Article,Gold,2-s2.0-85205269322,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,-,-,57201971011,57201971011,Mexico,1.0,3314,Anthropology,3,Social Sciences & Management,304,Anthropology,40,Social Sciences,44,Human Society,4401,Anthropology,SDG 5| SDG 10,-,-,-,-,-,-,-,Personal,1.0
